"time","santonio_plus10maize.Qch4.y","santonio_plus10manure.Qch4.y","santonio_plus10tomato.Qch4.y","santonio_plus20maize.Qch4.y","santonio_plus20manure.Qch4.y","santonio_plus20tomato.Qch4.y","santonio_plus30maize.Qch4.y","santonio_plus30manure.Qch4.y","santonio_plus30tomato.Qch4.y"
118800,0.01614377483747376,0.01614377483747376,0.01614377483747376,0.01614377483747376,0.01614377483747376,0.01614377483747376,0.01614377483747376,0.01614377483747376,0.01614377483747376
122400,0.01591875689700828,0.01591875689700828,0.01591875689700828,0.01591875689700828,0.01591875689700828,0.01591875689700828,0.01591875689700828,0.01591875689700828,0.01591875689700828
126000,0.01569373894835735,0.01569373894835735,0.01569373894835735,0.01569373894835735,0.01569373894835735,0.01569373894835735,0.01569373894835735,0.01569373894835735,0.01569373894835735
129600,0.01546872101425834,0.01546872101425834,0.01546872101425834,0.01546872101425834,0.01546872101425834,0.01546872101425834,0.01546872101425834,0.01546872101425834,0.01546872101425834
133200,0.01524370306378842,0.01524370306378842,0.01524370306378842,0.01524370306378842,0.01524370306378842,0.01524370306378842,0.01524370306378842,0.01524370306378842,0.01524370306378842
136800,0.01501868513605586,0.01501868513605586,0.01501868513605586,0.01501868513605586,0.01501868513605586,0.01501868513605586,0.01501868513605586,0.01501868513605586,0.01501868513605586
140400,0.0148550802086902,0.0148550802086902,0.0148550802086902,0.0148550802086902,0.0148550802086902,0.0148550802086902,0.0148550802086902,0.0148550802086902,0.0148550802086902
144000,0.01473155054827657,0.01473155054827657,0.01473155054827657,0.01473155054827657,0.01473155054827657,0.01473155054827657,0.01473155054827657,0.01473155054827657,0.01473155054827657
147600,0.01460802089968638,0.01460802089968638,0.01460802089968638,0.01460802089968638,0.01460802089968638,0.01460802089968638,0.01460802089968638,0.01460802089968638,0.01460802089968638
151200,0.0144844912492772,0.0144844912492772,0.0144844912492772,0.0144844912492772,0.0144844912492772,0.0144844912492772,0.0144844912492772,0.0144844912492772,0.0144844912492772
154800,0.0143609616015965,0.0143609616015965,0.0143609616015965,0.0143609616015965,0.0143609616015965,0.0143609616015965,0.0143609616015965,0.0143609616015965,0.0143609616015965
158400,0.01423743196392024,0.01423743196392024,0.01423743196392024,0.01423743196392024,0.01423743196392024,0.01423743196392024,0.01423743196392024,0.01423743196392024,0.01423743196392024
162000,0.01411390231260157,0.01411390231260157,0.01411390231260157,0.01411390231260157,0.01411390231260157,0.01411390231260157,0.01411390231260157,0.01411390231260157,0.01411390231260157
165600,0.01399037267401582,0.01399037267401582,0.01399037267401582,0.01399037267401582,0.01399037267401582,0.01399037267401582,0.01399037267401582,0.01399037267401582,0.01399037267401582
169200,0.01386684302360663,0.01386684302360663,0.01386684302360663,0.01386684302360663,0.01386684302360663,0.01386684302360663,0.01386684302360663,0.01386684302360663,0.01386684302360663
172800,0.0137433133813829,0.0137433133813829,0.0137433133813829,0.0137433133813829,0.0137433133813829,0.0137433133813829,0.0137433133813829,0.0137433133813829,0.0137433133813829
176400,0.01361978374097816,0.01361978374097816,0.01361978374097816,0.01361978374097816,0.01361978374097816,0.01361978374097816,0.01361978374097816,0.01361978374097816,0.01361978374097816
180000,0.0134962541042114,0.0134962541042114,0.0134962541042114,0.0134962541042114,0.0134962541042114,0.0134962541042114,0.0134962541042114,0.0134962541042114,0.0134962541042114
183600,0.01337272445289273,0.01337272445289273,0.01337272445289273,0.01337272445289273,0.01337272445289273,0.01337272445289273,0.01337272445289273,0.01337272445289273,0.01337272445289273
187200,0.01324919482613041,0.01324919482613041,0.01324919482613041,0.01324919482613041,0.01324919482613041,0.01324919482613041,0.01324919482613041,0.01324919482613041,0.01324919482613041
190800,0.01312566518754466,0.01312566518754466,0.01312566518754466,0.01312566518754466,0.01312566518754466,0.01312566518754466,0.01312566518754466,0.01312566518754466,0.01312566518754466
194400,0.01300213554623042,0.01300213554623042,0.01300213554623042,0.01300213554623042,0.01300213554623042,0.01300213554623042,0.01300213554623042,0.01300213554623042,0.01300213554623042
198000,0.01287860592037759,0.01287860592037759,0.01287860592037759,0.01287860592037759,0.01287860592037759,0.01287860592037759,0.01287860592037759,0.01287860592037759,0.01287860592037759
201600,0.01275507628815831,0.01275507628815831,0.01275507628815831,0.01275507628815831,0.01275507628815831,0.01275507628815831,0.01275507628815831,0.01275507628815831,0.01275507628815831
205200,0.01263154665684851,0.01263154665684851,0.01263154665684851,0.01263154665684851,0.01263154665684851,0.01263154665684851,0.01263154665684851,0.01263154665684851,0.01263154665684851
208800,0.01250801702553872,0.01250801702553872,0.01250801702553872,0.01250801702553872,0.01250801702553872,0.01250801702553872,0.01250801702553872,0.01250801702553872,0.01250801702553872
212400,0.01238448739513842,0.01238448739513842,0.01238448739513842,0.01238448739513842,0.01238448739513842,0.01238448739513842,0.01238448739513842,0.01238448739513842,0.01238448739513842
216000,0.0122609577683761,0.0122609577683761,0.0122609577683761,0.0122609577683761,0.0122609577683761,0.0122609577683761,0.0122609577683761,0.0122609577683761,0.0122609577683761
219600,0.01213742813069985,0.01213742813069985,0.01213742813069985,0.01213742813069985,0.01213742813069985,0.01213742813069985,0.01213742813069985,0.01213742813069985,0.01213742813069985
223200,0.01201389850575652,0.01201389850575652,0.01201389850575652,0.01201389850575652,0.01201389850575652,0.01201389850575652,0.01201389850575652,0.01201389850575652,0.01201389850575652
226800,0.01189036887990369,0.01189036887990369,0.01189036887990369,0.01189036887990369,0.01189036887990369,0.01189036887990369,0.01189036887990369,0.01189036887990369,0.01189036887990369
230400,0.01179012129978219,0.01179012129978219,0.01179012129978219,0.01179012129978219,0.01179012129978219,0.01179012129978219,0.01179012129978219,0.01179012129978219,0.01179012129978219
234000,0.01171801877808321,0.01171801877808321,0.01171801877808321,0.01171801877808321,0.01171801877808321,0.01171801877808321,0.01171801877808321,0.01171801877808321,0.01171801877808321
237600,0.01164591625456524,0.01164591625456524,0.01164591625456524,0.01164591625456524,0.01164591625456524,0.01164591625456524,0.01164591625456524,0.01164591625456524,0.01164591625456524
241200,0.01157381373286626,0.01157381373286626,0.01157381373286626,0.01157381373286626,0.01157381373286626,0.01157381373286626,0.01157381373286626,0.01157381373286626,0.01157381373286626
244800,0.01150171122026222,0.01150171122026222,0.01150171122026222,0.01150171122026222,0.01150171122026222,0.01150171122026222,0.01150171122026222,0.01150171122026222,0.01150171122026222
248400,0.01142960869947274,0.01142960869947274,0.01142960869947274,0.01142960869947274,0.01142960869947274,0.01142960869947274,0.01142960869947274,0.01142960869947274,0.01142960869947274
252000,0.01135750617777376,0.01135750617777376,0.01135750617777376,0.01135750617777376,0.01135750617777376,0.01135750617777376,0.01135750617777376,0.01135750617777376,0.01135750617777376
255600,0.01128540366698871,0.01128540366698871,0.01128540366698871,0.01128540366698871,0.01128540366698871,0.01128540366698871,0.01128540366698871,0.01128540366698871,0.01128540366698871
259200,0.01121330114619923,0.01121330114619923,0.01121330114619923,0.01121330114619923,0.01121330114619923,0.01121330114619923,0.01121330114619923,0.01121330114619923,0.01121330114619923
262800,0.01114119862722873,0.01114119862722873,0.01114119862722873,0.01114119862722873,0.01114119862722873,0.01114119862722873,0.01114119862722873,0.01114119862722873,0.01114119862722873
266400,0.01106909610734874,0.01106909610734874,0.01106909610734874,0.01106909610734874,0.01106909610734874,0.01106909610734874,0.01106909610734874,0.01106909610734874,0.01106909610734874
270000,0.01099699358837825,0.01099699358837825,0.01099699358837825,0.01099699358837825,0.01099699358837825,0.01099699358837825,0.01099699358837825,0.01099699358837825,0.01099699358837825
273600,0.01092489108214068,0.01092489108214068,0.01092489108214068,0.01092489108214068,0.01092489108214068,0.01092489108214068,0.01092489108214068,0.01092489108214068,0.01092489108214068
277200,0.01085278856407967,0.01085278856407967,0.01085278856407967,0.01085278856407967,0.01085278856407967,0.01085278856407967,0.01085278856407967,0.01085278856407967,0.01085278856407967
280800,0.01078068604329019,0.01078068604329019,0.01078068604329019,0.01078068604329019,0.01078068604329019,0.01078068604329019,0.01078068604329019,0.01078068604329019,0.01078068604329019
284400,0.01070858353796211,0.01070858353796211,0.01070858353796211,0.01070858353796211,0.01070858353796211,0.01070858353796211,0.01070858353796211,0.01070858353796211,0.01070858353796211
288000,0.01063648101262515,0.01063648101262515,0.01063648101262515,0.01063648101262515,0.01063648101262515,0.01063648101262515,0.01063648101262515,0.01063648101262515,0.01063648101262515
291600,0.0105643785036591,0.0105643785036591,0.0105643785036591,0.0105643785036591,0.0105643785036591,0.0105643785036591,0.0105643785036591,0.0105643785036591,0.0105643785036591
295200,0.01049227599742153,0.01049227599742153,0.01049227599742153,0.01049227599742153,0.01049227599742153,0.01049227599742153,0.01049227599742153,0.01049227599742153,0.01049227599742153
298800,0.01042017348299851,0.01042017348299851,0.01042017348299851,0.01042017348299851,0.01042017348299851,0.01042017348299851,0.01042017348299851,0.01042017348299851,0.01042017348299851
302400,0.01034807097767043,0.01034807097767043,0.01034807097767043,0.01034807097767043,0.01034807097767043,0.01034807097767043,0.01034807097767043,0.01034807097767043,0.01034807097767043
306000,0.01027596845506196,0.01027596845506196,0.01027596845506196,0.01027596845506196,0.01027596845506196,0.01027596845506196,0.01027596845506196,0.01027596845506196,0.01027596845506196
309600,0.01020386594882439,0.01020386594882439,0.01020386594882439,0.01020386594882439,0.01020386594882439,0.01020386594882439,0.01020386594882439,0.01020386594882439,0.01020386594882439
313200,0.01013176343712985,0.01013176343712985,0.01013176343712985,0.01013176343712985,0.01013176343712985,0.01013176343712985,0.01013176343712985,0.01013176343712985,0.01013176343712985
316800,0.01005966092270683,0.01005966092270683,0.01005966092270683,0.01005966092270683,0.01005966092270683,0.01005966092270683,0.01005966092270683,0.01005966092270683,0.01005966092270683
320400,0.01000006202229997,0.01000006202229997,0.01000006202229997,0.01000006202229997,0.01000006202229997,0.01000006202229997,0.01000006202229997,0.01000006202229997,0.01000006202229997
324000,0.009969594562790007,0.009969594562790007,0.009969594562790007,0.009969594562790007,0.009969594562790007,0.009969594562790007,0.009969594562790007,0.009969594562790007,0.009969594562790007
327600,0.009939127106918022,0.009939127106918022,0.009939127106918022,0.009939127106918022,0.009939127106918022,0.009939127106918022,0.009939127106918022,0.009939127106918022,0.009939127106918022
331200,0.009908659651955531,0.009908659651955531,0.009908659651955531,0.009908659651955531,0.009908659651955531,0.009908659651955531,0.009908659651955531,0.009908659651955531,0.009908659651955531
334800,0.009878192195174051,0.009878192195174051,0.009878192195174051,0.009878192195174051,0.009878192195174051,0.009878192195174051,0.009878192195174051,0.009878192195174051,0.009878192195174051
338400,0.009847724750216003,0.009847724750216003,0.009847724750216003,0.009847724750216003,0.009847724750216003,0.009847724750216003,0.009847724750216003,0.009847724750216003,0.009847724750216003
342000,0.009817257294344017,0.009817257294344017,0.009817257294344017,0.009817257294344017,0.009817257294344017,0.009817257294344017,0.009817257294344017,0.009817257294344017,0.009817257294344017
345600,0.009786789840291021,0.009786789840291021,0.009786789840291021,0.009786789840291021,0.009786789840291021,0.009786789840291021,0.009786789840291021,0.009786789840291021,0.009786789840291021
349200,0.009756322383509541,0.009756322383509541,0.009756322383509541,0.009756322383509541,0.009756322383509541,0.009756322383509541,0.009756322383509541,0.009756322383509541,0.009756322383509541
352800,0.009725854926728061,0.009725854926728061,0.009725854926728061,0.009725854926728061,0.009725854926728061,0.009725854926728061,0.009725854926728061,0.009725854926728061,0.009725854926728061
356400,0.009695387481770013,0.009695387481770013,0.009695387481770013,0.009695387481770013,0.009695387481770013,0.009695387481770013,0.009695387481770013,0.009695387481770013,0.009695387481770013
360000,0.009664920028626511,0.009664920028626511,0.009664920028626511,0.009664920028626511,0.009664920028626511,0.009664920028626511,0.009664920028626511,0.009664920028626511,0.009664920028626511
363600,0.009634452572754526,0.009634452572754526,0.009634452572754526,0.009634452572754526,0.009634452572754526,0.009634452572754526,0.009634452572754526,0.009634452572754526,0.009634452572754526
367200,0.009603985117792035,0.009603985117792035,0.009603985117792035,0.009603985117792035,0.009603985117792035,0.009603985117792035,0.009603985117792035,0.009603985117792035,0.009603985117792035
370800,0.00957351766373904,0.00957351766373904,0.00957351766373904,0.00957351766373904,0.00957351766373904,0.00957351766373904,0.00957351766373904,0.00957351766373904,0.00957351766373904
374400,0.009543050208776549,0.009543050208776549,0.009543050208776549,0.009543050208776549,0.009543050208776549,0.009543050208776549,0.009543050208776549,0.009543050208776549,0.009543050208776549
378000,0.009512582753814058,0.009512582753814058,0.009512582753814058,0.009512582753814058,0.009512582753814058,0.009512582753814058,0.009512582753814058,0.009512582753814058,0.009512582753814058
381600,0.009482115305218031,0.009482115305218031,0.009482115305218031,0.009482115305218031,0.009482115305218031,0.009482115305218031,0.009482115305218031,0.009482115305218031,0.009482115305218031
385200,0.00945164785207453,0.00945164785207453,0.00945164785207453,0.00945164785207453,0.00945164785207453,0.00945164785207453,0.00945164785207453,0.00945164785207453,0.00945164785207453
388800,0.009421180398021534,0.009421180398021534,0.009421180398021534,0.009421180398021534,0.009421180398021534,0.009421180398021534,0.009421180398021534,0.009421180398021534,0.009421180398021534
392400,0.009390712943968538,0.009390712943968538,0.009390712943968538,0.009390712943968538,0.009390712943968538,0.009390712943968538,0.009390712943968538,0.009390712943968538,0.009390712943968538
396000,0.009360245499919984,0.009360245499919984,0.009360245499919984,0.009360245499919984,0.009360245499919984,0.009360245499919984,0.009360245499919984,0.009360245499919984,0.009360245499919984
399600,0.00932977805405244,0.00932977805405244,0.00932977805405244,0.00932977805405244,0.00932977805405244,0.00932977805405244,0.00932977805405244,0.00932977805405244,0.00932977805405244
403200,0.009299310599999444,0.009299310599999444,0.009299310599999444,0.009299310599999444,0.009299310599999444,0.009299310599999444,0.009299310599999444,0.009299310599999444,0.009299310599999444
406800,0.009268843145036954,0.009268843145036954,0.009268843145036954,0.009268843145036954,0.009268843145036954,0.009268843145036954,0.009268843145036954,0.009268843145036954,0.009268843145036954
410400,0.009238375693712442,0.009238375693712442,0.009238375693712442,0.009238375693712442,0.009238375693712442,0.009238375693712442,0.009238375693712442,0.009238375693712442,0.009238375693712442
414000,0.009207908239659446,0.009207908239659446,0.009207908239659446,0.009207908239659446,0.009207908239659446,0.009207908239659446,0.009207908239659446,0.009207908239659446,0.009207908239659446
417600,0.009177440782877966,0.009177440782877966,0.009177440782877966,0.009177440782877966,0.009177440782877966,0.009177440782877966,0.009177440782877966,0.009177440782877966,0.009177440782877966
421200,0.009146973333372443,0.009146973333372443,0.009146973333372443,0.009146973333372443,0.009146973333372443,0.009146973333372443,0.009146973333372443,0.009146973333372443,0.009146973333372443
424800,0.009116505875681469,0.009116505875681469,0.009116505875681469,0.009116505875681469,0.009116505875681469,0.009116505875681469,0.009116505875681469,0.009116505875681469,0.009116505875681469
428400,0.009086038421628473,0.009086038421628473,0.009086038421628473,0.009086038421628473,0.009086038421628473,0.009086038421628473,0.009086038421628473,0.009086038421628473,0.009086038421628473
432000,0.009055570980308403,0.009055570980308403,0.009055570980308403,0.009055570980308403,0.009055570980308403,0.009055570980308403,0.009055570980308403,0.009055570980308403,0.009055570980308403
435600,0.009025103535350354,0.009025103535350354,0.009025103535350354,0.009025103535350354,0.009025103535350354,0.009025103535350354,0.009025103535350354,0.009025103535350354,0.009025103535350354
439200,0.008994636082206853,0.008994636082206853,0.008994636082206853,0.008994636082206853,0.008994636082206853,0.008994636082206853,0.008994636082206853,0.008994636082206853,0.008994636082206853
442800,0.008964168626334867,0.008964168626334867,0.008964168626334867,0.008964168626334867,0.008964168626334867,0.008964168626334867,0.008964168626334867,0.008964168626334867,0.008964168626334867
446400,0.008933701174100861,0.008933701174100861,0.008933701174100861,0.008933701174100861,0.008933701174100861,0.008933701174100861,0.008933701174100861,0.008933701174100861,0.008933701174100861
450000,0.008903233721866854,0.008903233721866854,0.008903233721866854,0.008903233721866854,0.008903233721866854,0.008903233721866854,0.008903233721866854,0.008903233721866854,0.008903233721866854
453600,0.008872766270542343,0.008872766270542343,0.008872766270542343,0.008872766270542343,0.008872766270542343,0.008872766270542343,0.008872766270542343,0.008872766270542343,0.008872766270542343
457200,0.008842298825584294,0.008842298825584294,0.008842298825584294,0.008842298825584294,0.008842298825584294,0.008842298825584294,0.008842298825584294,0.008842298825584294,0.008842298825584294
460800,0.008811831371531298,0.008811831371531298,0.008811831371531298,0.008811831371531298,0.008811831371531298,0.008811831371531298,0.008811831371531298,0.008811831371531298,0.008811831371531298
464400,0.008781363911111839,0.008781363911111839,0.008781363911111839,0.008781363911111839,0.008781363911111839,0.008781363911111839,0.008781363911111839,0.008781363911111839,0.008781363911111839
468000,0.00875089646615379,0.00875089646615379,0.00875089646615379,0.00875089646615379,0.00875089646615379,0.00875089646615379,0.00875089646615379,0.00875089646615379,0.00875089646615379
471600,0.008720429014829278,0.008720429014829278,0.008720429014829278,0.008720429014829278,0.008720429014829278,0.008720429014829278,0.008720429014829278,0.008720429014829278,0.008720429014829278
475200,0.008689961561685777,0.008689961561685777,0.008689961561685777,0.008689961561685777,0.008689961561685777,0.008689961561685777,0.008689961561685777,0.008689961561685777,0.008689961561685777
478800,0.008659494100356824,0.008659494100356824,0.008659494100356824,0.008659494100356824,0.008659494100356824,0.008659494100356824,0.008659494100356824,0.008659494100356824,0.008659494100356824
482400,0.008629026659036754,0.008629026659036754,0.008629026659036754,0.008629026659036754,0.008629026659036754,0.008629026659036754,0.008629026659036754,0.008629026659036754,0.008629026659036754
486000,0.008598559214078705,0.008598559214078705,0.008598559214078705,0.008598559214078705,0.008598559214078705,0.008598559214078705,0.008598559214078705,0.008598559214078705,0.008598559214078705
489600,0.008568091760935204,0.008568091760935204,0.008568091760935204,0.008568091760935204,0.008568091760935204,0.008568091760935204,0.008568091760935204,0.008568091760935204,0.008568091760935204
493200,0.008537624309610692,0.008537624309610692,0.008537624309610692,0.008537624309610692,0.008537624309610692,0.008537624309610692,0.008537624309610692,0.008537624309610692,0.008537624309610692
496800,0.008507156866471632,0.008507156866471632,0.008507156866471632,0.008507156866471632,0.008507156866471632,0.008507156866471632,0.008507156866471632,0.008507156866471632,0.008507156866471632
500000,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388
500000,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388,0.008480074679937388
500400,0.0084766857280556,0.0084766857280556,0.0084766857280556,0.0084766857280556,0.0084766857280556,0.0084766857280556,0.0084766857280556,0.0084766857280556,0.0084766857280556
504000,0.008446860966614622,0.008446860966614622,0.008446860966614622,0.008446860966614622,0.008446860966614622,0.008446860966614622,0.008446860966614622,0.008446860966614622,0.008446860966614622
507600,0.008418155413892237,0.008418155413892237,0.008418155413892237,0.008418155413892237,0.008418155413892237,0.008418155413892237,0.008418155413892237,0.008418155413892237,0.008418155413892237
511200,0.008390418762246554,0.008390418762246554,0.008390418762246554,0.008390418762246554,0.008390418762246554,0.008390418762246554,0.008390418762246554,0.008390418762246554,0.008390418762246554
514800,0.008363852937691263,0.008363852937691263,0.008363852937691263,0.008363852937691263,0.008363852937691263,0.008363852937691263,0.008363852937691263,0.008363852937691263,0.008363852937691263
518400,0.008338605687640666,0.008338605687640666,0.008338605687640666,0.008338605687640666,0.008338605687640666,0.008338605687640666,0.008338605687640666,0.008338605687640666,0.008338605687640666
522000,0.008313358411214722,0.008313358411214722,0.008313358411214722,0.008313358411214722,0.008313358411214722,0.008313358411214722,0.008313358411214722,0.008313358411214722,0.008313358411214722
525600,0.00828811116025463,0.00828811116025463,0.00828811116025463,0.00828811116025463,0.00828811116025463,0.00828811116025463,0.00828811116025463,0.00828811116025463,0.00828811116025463
529200,0.008266345830634236,0.008266345830634236,0.008266345830634236,0.008266345830634236,0.008266345830634236,0.008266345830634236,0.008266345830634236,0.008266345830634236,0.008266345830634236
532800,0.008245296497079835,0.008245296497079835,0.008245296497079835,0.008245296497079835,0.008245296497079835,0.008245296497079835,0.008245296497079835,0.008245296497079835,0.008245296497079835
536400,0.008224247165344423,0.008224247165344423,0.008224247165344423,0.008224247165344423,0.008224247165344423,0.008224247165344423,0.008224247165344423,0.008224247165344423,0.008224247165344423
540000,0.008203197815419117,0.008203197815419117,0.008203197815419117,0.008203197815419117,0.008203197815419117,0.008203197815419117,0.008203197815419117,0.008203197815419117,0.008203197815419117
543600,0.008182148474588757,0.008182148474588757,0.008182148474588757,0.008182148474588757,0.008182148474588757,0.008182148474588757,0.008182148474588757,0.008182148474588757,0.008182148474588757
547200,0.008161099142853345,0.008161099142853345,0.008161099142853345,0.008161099142853345,0.008161099142853345,0.008161099142853345,0.008161099142853345,0.008161099142853345,0.008161099142853345
550800,0.008140049802932481,0.008140049802932481,0.008140049802932481,0.008140049802932481,0.008140049802932481,0.008140049802932481,0.008140049802932481,0.008140049802932481,0.008140049802932481
554400,0.008122389864183788,0.008122389864183788,0.008122389864183788,0.008122389864183788,0.008122389864183788,0.008122389864183788,0.008122389864183788,0.008122389864183788,0.008122389864183788
558000,0.008107529333756247,0.008107529333756247,0.008107529333756247,0.008107529333756247,0.008107529333756247,0.008107529333756247,0.008107529333756247,0.008107529333756247,0.008107529333756247
