"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20maize.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA","santonio_plus20tomato.sAntonio.digester.TVFA","santonio_plus30maize.sAntonio.digester.TVFA","santonio_plus30manure.sAntonio.digester.TVFA","santonio_plus30tomato.sAntonio.digester.TVFA"
562.5,528.3465713037507,547.2770806937772,658.544961571397,502.9977175060484,536.4810535956713,50048.9516943747,482.4989783668248,527.9129476629537,51097.66614311408
562.5416666666666,528.3465713246212,547.2770805030276,658.5449621508806,502.9977175323982,536.4810533381695,50048.95344542715,482.4989783925271,527.9129473986076,51097.66629828046
562.5833333333334,528.3465713454915,547.277080312278,658.5449627303643,502.9977175587478,536.4810530806677,50048.9551964796,482.4989784182296,527.9129471342613,51097.66645344683
562.625,528.3465713663619,547.2770801215282,658.544963309848,502.9977175850976,536.481052823166,50048.95694753207,482.498978443932,527.9129468699153,51097.66660861321
562.6666666666666,528.3465713872322,547.2770799307787,658.5449638893316,502.9977176114472,536.4810525656644,50048.95869858452,482.4989784696346,527.9129466055691,51097.66676377959
562.7083333333334,528.3465714081027,547.2770797400287,658.5449644688154,502.9977176377969,536.4810523081627,50048.96044963697,482.4989784953369,527.9129463412231,51097.66691894596
562.75,528.346571428973,547.2770795492792,658.544965048299,502.9977176641466,536.4810520506609,50048.96220068943,482.4989785210392,527.912946076877,51097.66707411233
562.7916666666666,528.3465714498433,547.2770793585296,658.5449656277825,502.9977176904963,536.4810517931592,50048.96395174188,482.4989785467417,527.9129458125309,51097.66722927871
562.8333333333334,528.3465714707136,547.2770791677798,658.5449662072664,502.997717716846,536.4810515356575,50048.96570279434,482.4989785724441,527.9129455481848,51097.66738444509
562.875,528.3465714915842,547.2770789770302,658.5449667867499,502.9977177431956,536.4810512781557,50048.9674538468,482.4989785981466,527.9129452838387,51097.66753961146
