"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10maize.sAntonio.digester.COD_tot","santonio_plus10maize.Qch4.y"
0,560.9222717987079,80.029872069418,-0.0136588620935072
0,560.9222717987079,80.029872069418,-0.0136588620935072
0,560.9222717987079,80.029872069418,-0.0136588620935072
0.04166666666666666,560.9219167090895,80.02987177212816,0.009583664500496525
0.08333333333333333,560.9215843102139,80.02987137968977,0.01929412681693066
0.125,560.9212634394569,80.02987099695527,0.02272606774204178
0.1666666666666667,560.9209502671556,80.029870625529,0.02462519833625265
0.2083333333333333,560.9206581692631,80.02987028690511,0.02467662508479407
0.25,560.9203660713707,80.02986994828126,0.02472805184606841
0.2916666666666667,560.9200760792032,80.02986961267874,0.02475680919542356
0.3333333333333333,560.9198301288919,80.02986934026814,0.02431142966179323
0.375,560.9195841785805,80.02986906785755,0.02386605012907239
0.4166666666666667,560.9193382282689,80.02986879544697,0.02342067061454145
0.4583333333333333,560.9190922779576,80.02986852303637,0.02297529109364405
0.5,560.9188463276462,80.02986825062578,0.02252991158820805
0.5416666666666666,560.9186003773349,80.02986797821519,0.02208453206822014
0.5833333333333334,560.9184038501212,80.02986776895189,0.02172253869866836
0.625,560.9182231423247,80.02986757990084,0.02138723569078138
0.6666666666666666,560.9180424345282,80.02986739084979,0.02105193269835581
0.7083333333333334,560.9178617267316,80.02986720179877,0.02071662970865873
0.75,560.917681018935,80.02986701274772,0.02038132670531922
0.7916666666666666,560.9175003111386,80.02986682369668,0.02004602372744557
0.8333333333333334,560.9173196033421,80.02986663464564,0.01971072074229596
0.875,560.9171388955455,80.02986644559458,0.01937541776351281
0.9166666666666666,560.9169581877489,80.02986625654356,0.01904011479018664
0.9583333333333334,560.9167774799525,80.02986606749252,0.01870481183050288
1,560.916596772156,80.02986587844147,0.01836950885535771
1.041666666666667,560.9164160643593,80.02986568939042,0.01803420590294991
1.083333333333333,560.9162439018693,80.02986551029908,0.0177189005398759
1.125,560.9161103206824,80.02986537617484,0.0174938825703066
1.166666666666667,560.9159767394956,80.02986524205059,0.01726886460164678
1.208333333333333,560.9158431583087,80.02986510792635,0.0170438466457199
1.25,560.9157095771221,80.02986497380212,0.01681882869343099
1.291666666666667,560.9155759959353,80.02986483967788,0.01659381073568511
1.333333333333333,560.9154424147486,80.02986470555365,0.01636879279067216
1.375,560.9153088335618,80.02986457142941,0.01614377483747376
1.416666666666667,560.915175252375,80.02986443730516,0.01591875689700828
1.458333333333333,560.9150416711882,80.02986430318094,0.01569373894835735
1.5,560.9149080900014,80.02986416905669,0.01546872101425834
1.541666666666667,560.9147745088147,80.02986403493246,0.01524370306378842
1.583333333333333,560.9146409276279,80.02986390080822,0.01501868513605586
1.625,560.9145421301492,80.02986380276658,0.0148550802086902
1.666666666666667,560.9144660309023,80.0298637282708,0.01473155054827657
1.708333333333333,560.9143899316555,80.029863653775,0.01460802089968638
1.75,560.9143138324084,80.02986357927919,0.0144844912492772
1.791666666666667,560.9142377331614,80.02986350478342,0.0143609616015965
1.833333333333333,560.9141616339144,80.02986343028761,0.01423743196392024
1.875,560.9140855346676,80.0298633557918,0.01411390231260157
1.916666666666667,560.9140094354207,80.02986328129603,0.01399037267401582
1.958333333333333,560.9139333361737,80.02986320680024,0.01386684302360663
2,560.9138572369269,80.02986313230444,0.0137433133813829
2.041666666666667,560.9137811376797,80.02986305780863,0.01361978374097816
2.083333333333333,560.913705038433,80.02986298331284,0.0134962541042114
2.125,560.913628939186,80.02986290881704,0.01337272445289273
2.166666666666667,560.9135528399391,80.02986283432125,0.01324919482613041
2.208333333333333,560.9134767406921,80.02986275982548,0.01312566518754466
2.25,560.913400641445,80.02986268532968,0.01300213554623042
2.291666666666667,560.9133245421982,80.02986261083387,0.01287860592037759
2.333333333333333,560.9132484429513,80.02986253633807,0.01275507628815831
2.375,560.9131723437043,80.02986246184228,0.01263154665684851
2.416666666666667,560.9130962444574,80.02986238734648,0.01250801702553872
2.458333333333333,560.9130201452105,80.02986231285068,0.01238448739513842
2.5,560.9129440459636,80.02986223835489,0.0122609577683761
2.541666666666667,560.9128679467166,80.02986216385909,0.01213742813069985
2.583333333333333,560.9127918474699,80.02986208936331,0.01201389850575652
2.625,560.9127157482226,80.02986201486752,0.01189036887990369
2.666666666666667,560.9126561328726,80.02986195588717,0.01179012129978219
2.708333333333333,560.9126164444874,80.02986191566306,0.01171801877808321
2.75,560.9125767561021,80.02986187543893,0.01164591625456524
2.791666666666667,560.912537067717,80.0298618352148,0.01157381373286626
2.833333333333333,560.9124973793316,80.02986179499069,0.01150171122026222
2.875,560.9124576909466,80.02986175476657,0.01142960869947274
2.916666666666667,560.9124180025614,80.02986171454246,0.01135750617777376
2.958333333333333,560.9123783141762,80.02986167431833,0.01128540366698871
3,560.9123386257908,80.0298616340942,0.01121330114619923
3.041666666666667,560.9122989374055,80.02986159387009,0.01114119862722873
3.083333333333333,560.9122592490203,80.02986155364597,0.01106909610734874
3.125,560.912219560635,80.02986151342185,0.01099699358837825
3.166666666666667,560.9121798722498,80.02986147319774,0.01092489108214068
3.208333333333333,560.9121401838646,80.0298614329736,0.01085278856407967
3.25,560.9121004954794,80.0298613927495,0.01078068604329019
3.291666666666667,560.9120608070941,80.02986135252537,0.01070858353796211
3.333333333333333,560.9120211187089,80.02986131230126,0.01063648101262515
3.375,560.9119814303236,80.02986127207711,0.0105643785036591
3.416666666666667,560.9119417419383,80.029861231853,0.01049227599742153
3.458333333333333,560.911902053553,80.02986119162888,0.01042017348299851
3.5,560.911862365168,80.02986115140479,0.01034807097767043
3.541666666666667,560.9118226767827,80.02986111118067,0.01027596845506196
3.583333333333333,560.9117829883974,80.02986107095654,0.01020386594882439
3.625,560.9117433000122,80.02986103073241,0.01013176343712985
3.666666666666667,560.9117036116269,80.02986099050828,0.01005966092270683
3.708333333333333,560.9116740600235,80.02986095874377,0.01000006202229997
3.75,560.9116681255458,80.0298609466888,0.009969594562790007
3.791666666666667,560.911662191068,80.02986093463383,0.009939127106918022
3.833333333333333,560.91165625659,80.02986092257885,0.009908659651955531
3.875,560.9116503221125,80.02986091052389,0.009878192195174051
3.916666666666667,560.9116443876347,80.02986089846893,0.009847724750216003
3.958333333333333,560.9116384531569,80.02986088641396,0.009817257294344017
4,560.9116325186792,80.029860874359,0.009786789840291021
4.041666666666667,560.9116265842014,80.02986086230403,0.009756322383509541
4.083333333333333,560.9116206497237,80.02986085024907,0.009725854926728061
4.125,560.9116147152458,80.0298608381941,0.009695387481770013
4.166666666666667,560.911608780768,80.02986082613913,0.009664920028626511
4.208333333333333,560.9116028462902,80.02986081408417,0.009634452572754526
4.25,560.9115969118125,80.02986080202921,0.009603985117792035
4.291666666666667,560.9115909773348,80.02986078997424,0.00957351766373904
4.333333333333333,560.9115850428569,80.02986077791925,0.009543050208776549
4.375,560.9115791083792,80.0298607658643,0.009512582753814058
4.416666666666667,560.9115731739013,80.02986075380933,0.009482115305218031
4.458333333333333,560.9115672394236,80.02986074175436,0.00945164785207453
4.5,560.9115613049458,80.02986072969941,0.009421180398021534
4.541666666666667,560.9115553704681,80.02986071764444,0.009390712943968538
4.583333333333333,560.9115494359903,80.02986070558946,0.009360245499919984
4.625,560.9115435015125,80.0298606935345,0.00932977805405244
4.666666666666667,560.9115375670347,80.02986068147952,0.009299310599999444
4.708333333333333,560.9115316325569,80.02986066942455,0.009268843145036954
4.75,560.9115256980792,80.02986065736958,0.009238375693712442
4.791666666666667,560.9115197636014,80.02986064531463,0.009207908239659446
4.833333333333333,560.9115138291237,80.02986063325967,0.009177440782877966
4.875,560.9115078946458,80.0298606212047,0.009146973333372443
4.916666666666667,560.9115019601682,80.02986060914972,0.009116505875681469
4.958333333333333,560.9114960256901,80.02986059709475,0.009086038421628473
5,560.9114900912126,80.02986058503978,0.009055570980308403
5.041666666666667,560.9114841567348,80.02986057298482,0.009025103535350354
5.083333333333333,560.911478222257,80.02986056092985,0.008994636082206853
5.125,560.9114722877792,80.02986054887491,0.008964168626334867
5.166666666666667,560.9114663533013,80.02986053681992,0.008933701174100861
5.208333333333333,560.9114604188236,80.02986052476496,0.008903233721866854
5.25,560.9114544843459,80.02986051271,0.008872766270542343
5.291666666666667,560.9114485498681,80.02986050065502,0.008842298825584294
5.333333333333333,560.9114426153902,80.02986048860005,0.008811831371531298
5.375,560.9114366809125,80.02986047654511,0.008781363911111839
5.416666666666667,560.9114307464347,80.02986046449013,0.00875089646615379
5.458333333333333,560.911424811957,80.02986045243514,0.008720429014829278
5.5,560.9114188774792,80.02986044038019,0.008689961561685777
5.541666666666667,560.9114129430014,80.02986042832522,0.008659494100356824
5.583333333333333,560.9114070085236,80.02986041627025,0.008629026659036754
5.625,560.911401074046,80.02986040421528,0.008598559214078705
5.666666666666667,560.9113951395681,80.0298603921603,0.008568091760935204
5.708333333333333,560.9113892050902,80.02986038010535,0.008537624309610692
5.75,560.9113832706125,80.02986036805039,0.008507156866471632
5.787037037037037,560.9113779955213,80.02986035733485,0.008480074679937388
5.787037037037037,560.9113779955213,80.02986035733485,0.008480074679937388
5.791666666666667,560.9113773331098,80.02986035599288,0.0084766857280556
5.833333333333333,560.9113719220442,80.02986034437289,0.008446860966614622
5.875,560.9113674291186,80.02986033351019,0.008418155413892237
5.916666666666667,560.9113637358482,80.02986032330261,0.008390418762246554
5.958333333333333,560.9113610206471,80.02986031388234,0.008363852937691263
