"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA"
61.79166666666666,539.3398581634692,559.8569545897243,643.0842545478041,559.2068142041176
61.83333333333334,539.3117557820758,559.840824037368,643.081794043731,559.175879848658
61.875,539.2837285023554,559.8247121927939,643.0793994931705,559.1449855855266
61.91666666666666,539.2557761257734,559.8086190410689,643.077070651849,559.1141313709767
61.95833333333334,539.2278984362672,559.7925445672898,643.0748072352905,559.0833171610209
62,539.2000952153426,559.7764887565439,643.0726089531058,559.0525429116406
62.04166666666666,539.172366245328,559.7604515939026,643.0704755163828,559.0218085788304
62.08333333333334,539.1447113093736,559.7444330644199,643.0684066376848,558.9911141185975
62.125,539.1171301914528,559.7284331531334,643.0664020310519,558.9604594869625
62.16666666666666,539.0896226763608,559.7124518450642,643.0644614119998,558.929844639959
62.20833333333334,539.0621885497154,559.6964891252159,643.0625844975212,558.8992695336334
62.25,539.0348275979569,559.6805449785755,643.060771006085,558.8687341240459
62.29166666666666,539.0075396083475,559.6646193901142,643.0590206576359,558.8382383672694
62.33333333333334,538.9803243689719,559.6487123447852,643.0573331735955,558.8077822193892
62.375,538.9531816687377,559.6328238275254,643.0557082768607,558.7773656365052
62.41666666666666,538.9261112858621,559.6169538246604,643.0541456571059,558.7469885772448
62.45833333333334,538.8991130158158,559.6011023204932,643.052645055003,558.7166509966585
62.5,538.8721866520783,559.5852692996533,643.0512062042284,558.6863528504244
62.54166666666666,538.8453319863401,559.5694547470727,643.0498288320578,558.6560940948049
62.58333333333334,538.81854881109,559.5536586476691,643.048512667173,558.6258746860798
62.625,538.7918369196169,559.5378809863465,643.0472574396626,558.5956945805481
62.66666666666666,538.7651961060085,559.5221217479948,643.0460628810225,558.5655537345256
62.70833333333334,538.7386261651521,559.50638091749,643.0449287241545,558.5354521043475
62.75,538.7121268927334,559.4906584796944,643.0438547033674,558.5053896463664
62.79166666666666,538.6856980852388,559.4749544194557,643.042840554377,558.4753663169535
62.83333333333334,538.6593395399531,559.4592687216086,643.0418860143051,558.4453820724976
62.875,538.6330510549601,559.4436013709732,643.0409908216811,558.4154368694058
62.91666666666666,538.606832429144,559.4279523523554,643.0401547164407,558.3855306641036
62.95833333333334,538.5806834287991,559.4123216509688,643.0393773731564,558.3556634122763
63,538.5546038611395,559.3967092515063,643.0386585480387,558.3258350705377
63.04166666666666,538.5285935390195,559.3811151385873,643.0379980083875,558.2960455956309
63.08333333333334,538.5026522628044,559.3655392969838,643.037395496336,558.2662949440148
63.125,538.476779833581,559.3499817114546,643.0368507552662,558.2365830721643
63.16666666666666,538.4509760531568,559.3344423667463,643.0363635298118,558.2069099365716
63.20833333333334,538.4252407240593,559.318921247592,643.0359335658541,558.1772754937442
63.25,538.3995736495383,559.3034183387124,643.0355606105254,558.1476797002065
63.29166666666666,538.3739746335631,559.2879336248146,643.0352444122075,558.1181225124994
63.33333333333334,538.3484434808241,559.2724670905932,643.0349847205317,558.0886038871794
63.375,538.3229799967328,559.2570187207294,643.0347812863798,558.0591237808206
63.41666666666666,538.2975839874213,559.241588499892,643.034633861882,558.029682150012
63.45833333333334,538.2722552597423,559.2261764127369,643.0345422004194,558.0002789513599
63.5,538.2469936009328,559.2107824443035,643.0345060139457,557.9709141414387
63.54166666666666,538.221798817111,559.195406579265,643.0345250537765,557.9415876768826
63.58333333333334,538.1966707288932,559.1800488020107,643.0345991013838,557.9122995143734
63.625,538.1716091447659,559.1647090971687,643.0347279125263,557.88304961058
63.6574074074074,538.1521626574969,559.1527907002853,643.0348658045112,557.8603261081485
63.6574074074074,538.1521626574969,559.1527907002853,643.0348658045112,557.8603261081485
63.66666666666666,538.146614449779,559.1493876046035,643.0349117251465,557.8538382508383
63.70833333333334,538.1217093188321,559.134090563333,643.0351690593155,557.8246786049776
63.75,538.0968764245532,559.1188133019448,643.0354855646527,557.7955607606019
63.79166666666666,538.0721085233768,559.1035538767179,643.0358552139367,557.7664805982949
63.83333333333334,538.0473930286207,559.0883088632831,643.0362676343913,557.7374308819925
63.875,538.0227338243354,559.0730793522659,643.0367259286553,557.7084139191065
63.91666666666666,537.9981343079691,559.0578663072585,643.0372327921672,557.6794317421716
63.95833333333334,537.9735962973172,559.0426702347524,643.0377896909289,557.6504854206007
64,537.9491233188351,559.0274921740462,643.0383993359178,557.6215771326247
64.04166666666667,537.9247144701546,559.0123318770109,643.0390609916975,557.5927063533098
64.08333333333333,537.9003704571794,558.9971896943924,643.0397748666614,557.563873778314
64.125,537.8760909881227,558.9820654950167,643.0405408423261,557.5350791452082
64.16666666666667,537.8518760629837,558.966959278884,643.0413589186912,557.5063224539929
64.20833333333333,537.8277244213366,558.9518708628671,643.0422276836464,557.477603270041
64.25,537.8036350103777,558.9368000940054,643.0431459576899,557.4489212303198
64.29166666666667,537.7796088669296,558.921747122938,643.0441149024197,557.4202766923519
64.33333333333333,537.7556459909925,558.9067119496651,643.0451345178352,557.3916696561371
64.375,537.7317463825665,558.8916945741863,643.0462048039371,557.3631001216754
64.41666666666667,537.7079100416515,558.8766949965021,643.0473257607249,557.334568088967
64.45833333333333,537.6841369682473,558.8617132166122,643.0484973881989,557.3060735580117
64.5,537.6604265448741,558.8467491882672,643.0497188981558,557.2776163938945
64.54166666666667,537.6367763804343,558.8318027323727,643.0509872383964,557.249196074177
64.58333333333333,537.6131886477087,558.8168740116711,643.0523051824418,557.2208130735971
64.625,537.5896633466974,558.8019630261624,643.0536727302921,557.1924673921546
64.66666666666667,537.5662004774001,558.7870697758467,643.0550898819472,557.1641590298494
64.70833333333333,537.5428000398171,558.7721942607237,643.056556637407,557.1358879866818
64.75,537.5194620339485,558.7573364807935,643.0580729966714,557.1076542626515
64.79166666666667,537.4961864597941,558.7424964360564,643.0596389597406,557.0794578577585
64.83333333333333,537.4729686946847,558.7276737047205,643.0612488106796,557.0512976237093
64.875,537.4498117564744,558.7128685621473,643.0629062810674,557.0231743101534
64.91666666666667,537.4267160184388,558.6980810423964,643.0646118324599,556.9950880098147
64.95833333333333,537.4036814805783,558.6833111454675,643.0663654648577,556.9670387226927
65,537.3807081428922,558.668558871361,643.0681671782603,556.9390264487879
65.04166666666667,537.3577960053814,558.6538242200763,643.0700169726676,556.9110511881
65.08333333333333,537.334945068045,558.6391071916136,643.0719148480802,556.883112940629
65.125,537.3121522261252,558.6244075008289,643.0738569780161,556.8552109305245
65.16666666666667,537.2894177811693,558.6097251754156,643.0758437341198,556.8273452331408
65.20833333333333,537.2667432990885,558.5950603591898,643.0778770463095,556.7995162397842
65.25,537.2441287798829,558.5804130521511,643.0799569145851,556.7717239504551
65.29166666666667,537.221574223552,558.5657832542995,643.0820833389465,556.743968365153
65.33333333333333,537.1990796300961,558.551170965635,643.0842563193943,556.7162494838781
65.375,537.1766449995155,558.5365761861575,643.0864758559278,556.6885673066304
65.41666666666667,537.1542693140924,558.5219988195012,643.0887407066435,556.6609215726949
