"time","santonio_plus10maize.sAntonio.digester.COD_tot","santonio_plus10manure.sAntonio.digester.COD_tot","santonio_plus10tomato.sAntonio.digester.COD_tot","santonio_plus20maize.sAntonio.digester.COD_tot","santonio_plus20manure.sAntonio.digester.COD_tot","santonio_plus20tomato.sAntonio.digester.COD_tot","santonio_plus30maize.sAntonio.digester.COD_tot","santonio_plus30manure.sAntonio.digester.COD_tot","santonio_plus30tomato.sAntonio.digester.COD_tot"
0.8333333333333334,80.02986663464564,80.02986663464564,80.02986663464564,80.02986663464564,80.02986663464564,80.02986663464564,80.02986663464564,80.02986663464564,80.02986663464564
0.875,80.02986644559458,80.02986644559458,80.02986644559458,80.02986644559458,80.02986644559458,80.02986644559458,80.02986644559458,80.02986644559458,80.02986644559458
0.9166666666666666,80.02986625654356,80.02986625654356,80.02986625654356,80.02986625654356,80.02986625654356,80.02986625654356,80.02986625654356,80.02986625654356,80.02986625654356
0.9583333333333334,80.02986606749252,80.02986606749252,80.02986606749252,80.02986606749252,80.02986606749252,80.02986606749252,80.02986606749252,80.02986606749252,80.02986606749252
1,80.02986587844147,80.02986587844147,80.02986587844147,80.02986587844147,80.02986587844147,80.02986587844147,80.02986587844147,80.02986587844147,80.02986587844147
1.041666666666667,80.02986568939042,80.02986568939042,80.02986568939042,80.02986568939042,80.02986568939042,80.02986568939042,80.02986568939042,80.02986568939042,80.02986568939042
1.083333333333333,80.02986551029908,80.02986551029908,80.02986551029908,80.02986551029908,80.02986551029908,80.02986551029908,80.02986551029908,80.02986551029908,80.02986551029908
1.125,80.02986537617484,80.02986537617484,80.02986537617484,80.02986537617484,80.02986537617484,80.02986537617484,80.02986537617484,80.02986537617484,80.02986537617484
1.166666666666667,80.02986524205059,80.02986524205059,80.02986524205059,80.02986524205059,80.02986524205059,80.02986524205059,80.02986524205059,80.02986524205059,80.02986524205059
1.208333333333333,80.02986510792635,80.02986510792635,80.02986510792635,80.02986510792635,80.02986510792635,80.02986510792635,80.02986510792635,80.02986510792635,80.02986510792635
1.25,80.02986497380212,80.02986497380212,80.02986497380212,80.02986497380212,80.02986497380212,80.02986497380212,80.02986497380212,80.02986497380212,80.02986497380212
1.291666666666667,80.02986483967788,80.02986483967788,80.02986483967788,80.02986483967788,80.02986483967788,80.02986483967788,80.02986483967788,80.02986483967788,80.02986483967788
1.333333333333333,80.02986470555365,80.02986470555365,80.02986470555365,80.02986470555365,80.02986470555365,80.02986470555365,80.02986470555365,80.02986470555365,80.02986470555365
1.375,80.02986457142941,80.02986457142941,80.02986457142941,80.02986457142941,80.02986457142941,80.02986457142941,80.02986457142941,80.02986457142941,80.02986457142941
1.416666666666667,80.02986443730516,80.02986443730516,80.02986443730516,80.02986443730516,80.02986443730516,80.02986443730516,80.02986443730516,80.02986443730516,80.02986443730516
1.458333333333333,80.02986430318094,80.02986430318094,80.02986430318094,80.02986430318094,80.02986430318094,80.02986430318094,80.02986430318094,80.02986430318094,80.02986430318094
1.5,80.02986416905669,80.02986416905669,80.02986416905669,80.02986416905669,80.02986416905669,80.02986416905669,80.02986416905669,80.02986416905669,80.02986416905669
1.541666666666667,80.02986403493246,80.02986403493246,80.02986403493246,80.02986403493246,80.02986403493246,80.02986403493246,80.02986403493246,80.02986403493246,80.02986403493246
1.583333333333333,80.02986390080822,80.02986390080822,80.02986390080822,80.02986390080822,80.02986390080822,80.02986390080822,80.02986390080822,80.02986390080822,80.02986390080822
1.625,80.02986380276658,80.02986380276658,80.02986380276658,80.02986380276658,80.02986380276658,80.02986380276658,80.02986380276658,80.02986380276658,80.02986380276658
1.666666666666667,80.0298637282708,80.0298637282708,80.0298637282708,80.0298637282708,80.0298637282708,80.0298637282708,80.0298637282708,80.0298637282708,80.0298637282708
1.708333333333333,80.029863653775,80.029863653775,80.029863653775,80.029863653775,80.029863653775,80.029863653775,80.029863653775,80.029863653775,80.029863653775
1.75,80.02986357927919,80.02986357927919,80.02986357927919,80.02986357927919,80.02986357927919,80.02986357927919,80.02986357927919,80.02986357927919,80.02986357927919
1.791666666666667,80.02986350478342,80.02986350478342,80.02986350478342,80.02986350478342,80.02986350478342,80.02986350478342,80.02986350478342,80.02986350478342,80.02986350478342
1.833333333333333,80.02986343028761,80.02986343028761,80.02986343028761,80.02986343028761,80.02986343028761,80.02986343028761,80.02986343028761,80.02986343028761,80.02986343028761
1.875,80.0298633557918,80.0298633557918,80.0298633557918,80.0298633557918,80.0298633557918,80.0298633557918,80.0298633557918,80.0298633557918,80.0298633557918
1.916666666666667,80.02986328129603,80.02986328129603,80.02986328129603,80.02986328129603,80.02986328129603,80.02986328129603,80.02986328129603,80.02986328129603,80.02986328129603
1.958333333333333,80.02986320680024,80.02986320680024,80.02986320680024,80.02986320680024,80.02986320680024,80.02986320680024,80.02986320680024,80.02986320680024,80.02986320680024
2,80.02986313230444,80.02986313230444,80.02986313230444,80.02986313230444,80.02986313230444,80.02986313230444,80.02986313230444,80.02986313230444,80.02986313230444
2.041666666666667,80.02986305780863,80.02986305780863,80.02986305780863,80.02986305780863,80.02986305780863,80.02986305780863,80.02986305780863,80.02986305780863,80.02986305780863
2.083333333333333,80.02986298331284,80.02986298331284,80.02986298331284,80.02986298331284,80.02986298331284,80.02986298331284,80.02986298331284,80.02986298331284,80.02986298331284
2.125,80.02986290881704,80.02986290881704,80.02986290881704,80.02986290881704,80.02986290881704,80.02986290881704,80.02986290881704,80.02986290881704,80.02986290881704
2.166666666666667,80.02986283432125,80.02986283432125,80.02986283432125,80.02986283432125,80.02986283432125,80.02986283432125,80.02986283432125,80.02986283432125,80.02986283432125
2.208333333333333,80.02986275982548,80.02986275982548,80.02986275982548,80.02986275982548,80.02986275982548,80.02986275982548,80.02986275982548,80.02986275982548,80.02986275982548
2.25,80.02986268532968,80.02986268532968,80.02986268532968,80.02986268532968,80.02986268532968,80.02986268532968,80.02986268532968,80.02986268532968,80.02986268532968
2.291666666666667,80.02986261083387,80.02986261083387,80.02986261083387,80.02986261083387,80.02986261083387,80.02986261083387,80.02986261083387,80.02986261083387,80.02986261083387
2.333333333333333,80.02986253633807,80.02986253633807,80.02986253633807,80.02986253633807,80.02986253633807,80.02986253633807,80.02986253633807,80.02986253633807,80.02986253633807
2.375,80.02986246184228,80.02986246184228,80.02986246184228,80.02986246184228,80.02986246184228,80.02986246184228,80.02986246184228,80.02986246184228,80.02986246184228
2.416666666666667,80.02986238734648,80.02986238734648,80.02986238734648,80.02986238734648,80.02986238734648,80.02986238734648,80.02986238734648,80.02986238734648,80.02986238734648
2.458333333333333,80.02986231285068,80.02986231285068,80.02986231285068,80.02986231285068,80.02986231285068,80.02986231285068,80.02986231285068,80.02986231285068,80.02986231285068
2.5,80.02986223835489,80.02986223835489,80.02986223835489,80.02986223835489,80.02986223835489,80.02986223835489,80.02986223835489,80.02986223835489,80.02986223835489
2.541666666666667,80.02986216385909,80.02986216385909,80.02986216385909,80.02986216385909,80.02986216385909,80.02986216385909,80.02986216385909,80.02986216385909,80.02986216385909
2.583333333333333,80.02986208936331,80.02986208936331,80.02986208936331,80.02986208936331,80.02986208936331,80.02986208936331,80.02986208936331,80.02986208936331,80.02986208936331
2.625,80.02986201486752,80.02986201486752,80.02986201486752,80.02986201486752,80.02986201486752,80.02986201486752,80.02986201486752,80.02986201486752,80.02986201486752
2.666666666666667,80.02986195588717,80.02986195588717,80.02986195588717,80.02986195588717,80.02986195588717,80.02986195588717,80.02986195588717,80.02986195588717,80.02986195588717
2.708333333333333,80.02986191566306,80.02986191566306,80.02986191566306,80.02986191566306,80.02986191566306,80.02986191566306,80.02986191566306,80.02986191566306,80.02986191566306
2.75,80.02986187543893,80.02986187543893,80.02986187543893,80.02986187543893,80.02986187543893,80.02986187543893,80.02986187543893,80.02986187543893,80.02986187543893
2.791666666666667,80.0298618352148,80.0298618352148,80.0298618352148,80.0298618352148,80.0298618352148,80.0298618352148,80.0298618352148,80.0298618352148,80.0298618352148
2.833333333333333,80.02986179499069,80.02986179499069,80.02986179499069,80.02986179499069,80.02986179499069,80.02986179499069,80.02986179499069,80.02986179499069,80.02986179499069
2.875,80.02986175476657,80.02986175476657,80.02986175476657,80.02986175476657,80.02986175476657,80.02986175476657,80.02986175476657,80.02986175476657,80.02986175476657
2.916666666666667,80.02986171454246,80.02986171454246,80.02986171454246,80.02986171454246,80.02986171454246,80.02986171454246,80.02986171454246,80.02986171454246,80.02986171454246
2.958333333333333,80.02986167431833,80.02986167431833,80.02986167431833,80.02986167431833,80.02986167431833,80.02986167431833,80.02986167431833,80.02986167431833,80.02986167431833
3,80.0298616340942,80.0298616340942,80.0298616340942,80.0298616340942,80.0298616340942,80.0298616340942,80.0298616340942,80.0298616340942,80.0298616340942
3.041666666666667,80.02986159387009,80.02986159387009,80.02986159387009,80.02986159387009,80.02986159387009,80.02986159387009,80.02986159387009,80.02986159387009,80.02986159387009
3.083333333333333,80.02986155364597,80.02986155364597,80.02986155364597,80.02986155364597,80.02986155364597,80.02986155364597,80.02986155364597,80.02986155364597,80.02986155364597
3.125,80.02986151342185,80.02986151342185,80.02986151342185,80.02986151342185,80.02986151342185,80.02986151342185,80.02986151342185,80.02986151342185,80.02986151342185
3.166666666666667,80.02986147319774,80.02986147319774,80.02986147319774,80.02986147319774,80.02986147319774,80.02986147319774,80.02986147319774,80.02986147319774,80.02986147319774
3.208333333333333,80.0298614329736,80.0298614329736,80.0298614329736,80.0298614329736,80.0298614329736,80.0298614329736,80.0298614329736,80.0298614329736,80.0298614329736
3.25,80.0298613927495,80.0298613927495,80.0298613927495,80.0298613927495,80.0298613927495,80.0298613927495,80.0298613927495,80.0298613927495,80.0298613927495
3.291666666666667,80.02986135252537,80.02986135252537,80.02986135252537,80.02986135252537,80.02986135252537,80.02986135252537,80.02986135252537,80.02986135252537,80.02986135252537
3.333333333333333,80.02986131230126,80.02986131230126,80.02986131230126,80.02986131230126,80.02986131230126,80.02986131230126,80.02986131230126,80.02986131230126,80.02986131230126
3.375,80.02986127207711,80.02986127207711,80.02986127207711,80.02986127207711,80.02986127207711,80.02986127207711,80.02986127207711,80.02986127207711,80.02986127207711
3.416666666666667,80.029861231853,80.029861231853,80.029861231853,80.029861231853,80.029861231853,80.029861231853,80.029861231853,80.029861231853,80.029861231853
3.458333333333333,80.02986119162888,80.02986119162888,80.02986119162888,80.02986119162888,80.02986119162888,80.02986119162888,80.02986119162888,80.02986119162888,80.02986119162888
3.5,80.02986115140479,80.02986115140479,80.02986115140479,80.02986115140479,80.02986115140479,80.02986115140479,80.02986115140479,80.02986115140479,80.02986115140479
3.541666666666667,80.02986111118067,80.02986111118067,80.02986111118067,80.02986111118067,80.02986111118067,80.02986111118067,80.02986111118067,80.02986111118067,80.02986111118067
3.583333333333333,80.02986107095654,80.02986107095654,80.02986107095654,80.02986107095654,80.02986107095654,80.02986107095654,80.02986107095654,80.02986107095654,80.02986107095654
3.625,80.02986103073241,80.02986103073241,80.02986103073241,80.02986103073241,80.02986103073241,80.02986103073241,80.02986103073241,80.02986103073241,80.02986103073241
3.666666666666667,80.02986099050828,80.02986099050828,80.02986099050828,80.02986099050828,80.02986099050828,80.02986099050828,80.02986099050828,80.02986099050828,80.02986099050828
3.708333333333333,80.02986095874377,80.02986095874377,80.02986095874377,80.02986095874377,80.02986095874377,80.02986095874377,80.02986095874377,80.02986095874377,80.02986095874377
3.75,80.0298609466888,80.0298609466888,80.0298609466888,80.0298609466888,80.0298609466888,80.0298609466888,80.0298609466888,80.0298609466888,80.0298609466888
3.791666666666667,80.02986093463383,80.02986093463383,80.02986093463383,80.02986093463383,80.02986093463383,80.02986093463383,80.02986093463383,80.02986093463383,80.02986093463383
3.833333333333333,80.02986092257885,80.02986092257885,80.02986092257885,80.02986092257885,80.02986092257885,80.02986092257885,80.02986092257885,80.02986092257885,80.02986092257885
3.875,80.02986091052389,80.02986091052389,80.02986091052389,80.02986091052389,80.02986091052389,80.02986091052389,80.02986091052389,80.02986091052389,80.02986091052389
3.916666666666667,80.02986089846893,80.02986089846893,80.02986089846893,80.02986089846893,80.02986089846893,80.02986089846893,80.02986089846893,80.02986089846893,80.02986089846893
3.958333333333333,80.02986088641396,80.02986088641396,80.02986088641396,80.02986088641396,80.02986088641396,80.02986088641396,80.02986088641396,80.02986088641396,80.02986088641396
4,80.029860874359,80.029860874359,80.029860874359,80.029860874359,80.029860874359,80.029860874359,80.029860874359,80.029860874359,80.029860874359
4.041666666666667,80.02986086230403,80.02986086230403,80.02986086230403,80.02986086230403,80.02986086230403,80.02986086230403,80.02986086230403,80.02986086230403,80.02986086230403
4.083333333333333,80.02986085024907,80.02986085024907,80.02986085024907,80.02986085024907,80.02986085024907,80.02986085024907,80.02986085024907,80.02986085024907,80.02986085024907
4.125,80.0298608381941,80.0298608381941,80.0298608381941,80.0298608381941,80.0298608381941,80.0298608381941,80.0298608381941,80.0298608381941,80.0298608381941
4.166666666666667,80.02986082613913,80.02986082613913,80.02986082613913,80.02986082613913,80.02986082613913,80.02986082613913,80.02986082613913,80.02986082613913,80.02986082613913
4.208333333333333,80.02986081408417,80.02986081408417,80.02986081408417,80.02986081408417,80.02986081408417,80.02986081408417,80.02986081408417,80.02986081408417,80.02986081408417
4.25,80.02986080202921,80.02986080202921,80.02986080202921,80.02986080202921,80.02986080202921,80.02986080202921,80.02986080202921,80.02986080202921,80.02986080202921
4.291666666666667,80.02986078997424,80.02986078997424,80.02986078997424,80.02986078997424,80.02986078997424,80.02986078997424,80.02986078997424,80.02986078997424,80.02986078997424
4.333333333333333,80.02986077791925,80.02986077791925,80.02986077791925,80.02986077791925,80.02986077791925,80.02986077791925,80.02986077791925,80.02986077791925,80.02986077791925
4.375,80.0298607658643,80.0298607658643,80.0298607658643,80.0298607658643,80.0298607658643,80.0298607658643,80.0298607658643,80.0298607658643,80.0298607658643
4.416666666666667,80.02986075380933,80.02986075380933,80.02986075380933,80.02986075380933,80.02986075380933,80.02986075380933,80.02986075380933,80.02986075380933,80.02986075380933
4.458333333333333,80.02986074175436,80.02986074175436,80.02986074175436,80.02986074175436,80.02986074175436,80.02986074175436,80.02986074175436,80.02986074175436,80.02986074175436
4.5,80.02986072969941,80.02986072969941,80.02986072969941,80.02986072969941,80.02986072969941,80.02986072969941,80.02986072969941,80.02986072969941,80.02986072969941
4.541666666666667,80.02986071764444,80.02986071764444,80.02986071764444,80.02986071764444,80.02986071764444,80.02986071764444,80.02986071764444,80.02986071764444,80.02986071764444
4.583333333333333,80.02986070558946,80.02986070558946,80.02986070558946,80.02986070558946,80.02986070558946,80.02986070558946,80.02986070558946,80.02986070558946,80.02986070558946
4.625,80.0298606935345,80.0298606935345,80.0298606935345,80.0298606935345,80.0298606935345,80.0298606935345,80.0298606935345,80.0298606935345,80.0298606935345
4.666666666666667,80.02986068147952,80.02986068147952,80.02986068147952,80.02986068147952,80.02986068147952,80.02986068147952,80.02986068147952,80.02986068147952,80.02986068147952
4.708333333333333,80.02986066942455,80.02986066942455,80.02986066942455,80.02986066942455,80.02986066942455,80.02986066942455,80.02986066942455,80.02986066942455,80.02986066942455
4.75,80.02986065736958,80.02986065736958,80.02986065736958,80.02986065736958,80.02986065736958,80.02986065736958,80.02986065736958,80.02986065736958,80.02986065736958
4.791666666666667,80.02986064531463,80.02986064531463,80.02986064531463,80.02986064531463,80.02986064531463,80.02986064531463,80.02986064531463,80.02986064531463,80.02986064531463
4.833333333333333,80.02986063325967,80.02986063325967,80.02986063325967,80.02986063325967,80.02986063325967,80.02986063325967,80.02986063325967,80.02986063325967,80.02986063325967
4.875,80.0298606212047,80.0298606212047,80.0298606212047,80.0298606212047,80.0298606212047,80.0298606212047,80.0298606212047,80.0298606212047,80.0298606212047
4.916666666666667,80.02986060914972,80.02986060914972,80.02986060914972,80.02986060914972,80.02986060914972,80.02986060914972,80.02986060914972,80.02986060914972,80.02986060914972
4.958333333333333,80.02986059709475,80.02986059709475,80.02986059709475,80.02986059709475,80.02986059709475,80.02986059709475,80.02986059709475,80.02986059709475,80.02986059709475
5,80.02986058503978,80.02986058503978,80.02986058503978,80.02986058503978,80.02986058503978,80.02986058503978,80.02986058503978,80.02986058503978,80.02986058503978
5.041666666666667,80.02986057298482,80.02986057298482,80.02986057298482,80.02986057298482,80.02986057298482,80.02986057298482,80.02986057298482,80.02986057298482,80.02986057298482
5.083333333333333,80.02986056092985,80.02986056092985,80.02986056092985,80.02986056092985,80.02986056092985,80.02986056092985,80.02986056092985,80.02986056092985,80.02986056092985
5.125,80.02986054887491,80.02986054887491,80.02986054887491,80.02986054887491,80.02986054887491,80.02986054887491,80.02986054887491,80.02986054887491,80.02986054887491
5.166666666666667,80.02986053681992,80.02986053681992,80.02986053681992,80.02986053681992,80.02986053681992,80.02986053681992,80.02986053681992,80.02986053681992,80.02986053681992
5.208333333333333,80.02986052476496,80.02986052476496,80.02986052476496,80.02986052476496,80.02986052476496,80.02986052476496,80.02986052476496,80.02986052476496,80.02986052476496
5.25,80.02986051271,80.02986051271,80.02986051271,80.02986051271,80.02986051271,80.02986051271,80.02986051271,80.02986051271,80.02986051271
5.291666666666667,80.02986050065502,80.02986050065502,80.02986050065502,80.02986050065502,80.02986050065502,80.02986050065502,80.02986050065502,80.02986050065502,80.02986050065502
5.333333333333333,80.02986048860005,80.02986048860005,80.02986048860005,80.02986048860005,80.02986048860005,80.02986048860005,80.02986048860005,80.02986048860005,80.02986048860005
5.375,80.02986047654511,80.02986047654511,80.02986047654511,80.02986047654511,80.02986047654511,80.02986047654511,80.02986047654511,80.02986047654511,80.02986047654511
5.416666666666667,80.02986046449013,80.02986046449013,80.02986046449013,80.02986046449013,80.02986046449013,80.02986046449013,80.02986046449013,80.02986046449013,80.02986046449013
5.458333333333333,80.02986045243514,80.02986045243514,80.02986045243514,80.02986045243514,80.02986045243514,80.02986045243514,80.02986045243514,80.02986045243514,80.02986045243514
5.5,80.02986044038019,80.02986044038019,80.02986044038019,80.02986044038019,80.02986044038019,80.02986044038019,80.02986044038019,80.02986044038019,80.02986044038019
5.541666666666667,80.02986042832522,80.02986042832522,80.02986042832522,80.02986042832522,80.02986042832522,80.02986042832522,80.02986042832522,80.02986042832522,80.02986042832522
5.583333333333333,80.02986041627025,80.02986041627025,80.02986041627025,80.02986041627025,80.02986041627025,80.02986041627025,80.02986041627025,80.02986041627025,80.02986041627025
5.625,80.02986040421528,80.02986040421528,80.02986040421528,80.02986040421528,80.02986040421528,80.02986040421528,80.02986040421528,80.02986040421528,80.02986040421528
5.666666666666667,80.0298603921603,80.0298603921603,80.0298603921603,80.0298603921603,80.0298603921603,80.0298603921603,80.0298603921603,80.0298603921603,80.0298603921603
5.708333333333333,80.02986038010535,80.02986038010535,80.02986038010535,80.02986038010535,80.02986038010535,80.02986038010535,80.02986038010535,80.02986038010535,80.02986038010535
5.75,80.02986036805039,80.02986036805039,80.02986036805039,80.02986036805039,80.02986036805039,80.02986036805039,80.02986036805039,80.02986036805039,80.02986036805039
5.787037037037037,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485
5.787037037037037,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485,80.02986035733485
5.791666666666667,80.02986035599288,80.02986035599288,80.02986035599288,80.02986035599288,80.02986035599288,80.02986035599288,80.02986035599288,80.02986035599288,80.02986035599288
5.833333333333333,80.02986034437289,80.02986034437289,80.02986034437289,80.02986034437289,80.02986034437289,80.02986034437289,80.02986034437289,80.02986034437289,80.02986034437289
5.875,80.02986033351019,80.02986033351019,80.02986033351019,80.02986033351019,80.02986033351019,80.02986033351019,80.02986033351019,80.02986033351019,80.02986033351019
5.916666666666667,80.02986032330261,80.02986032330261,80.02986032330261,80.02986032330261,80.02986032330261,80.02986032330261,80.02986032330261,80.02986032330261,80.02986032330261
5.958333333333333,80.02986031388234,80.02986031388234,80.02986031388234,80.02986031388234,80.02986031388234,80.02986031388234,80.02986031388234,80.02986031388234,80.02986031388234
6,80.02986030534865,80.02986030534865,80.02986030534865,80.02986030534865,80.02986030534865,80.02986030534865,80.02986030534865,80.02986030534865,80.02986030534865
6.041666666666667,80.02986029681493,80.02986029681493,80.02986029681493,80.02986029681493,80.02986029681493,80.02986029681493,80.02986029681493,80.02986029681493,80.02986029681493
6.083333333333333,80.02986028828126,80.02986028828126,80.02986028828126,80.02986028828126,80.02986028828126,80.02986028828126,80.02986028828126,80.02986028828126,80.02986028828126
6.125,80.02986028204157,80.02986028204157,80.02986028204157,80.02986028204157,80.02986028204157,80.02986028204157,80.02986028204157,80.02986028204157,80.02986028204157
6.166666666666667,80.02986027627357,80.02986027627357,80.02986027627357,80.02986027627357,80.02986027627357,80.02986027627357,80.02986027627357,80.02986027627357,80.02986027627357
6.208333333333333,80.02986027050557,80.02986027050557,80.02986027050557,80.02986027050557,80.02986027050557,80.02986027050557,80.02986027050557,80.02986027050557,80.02986027050557
6.25,80.02986026473758,80.02986026473758,80.02986026473758,80.02986026473758,80.02986026473758,80.02986026473758,80.02986026473758,80.02986026473758,80.02986026473758
6.291666666666667,80.02986025896958,80.02986025896958,80.02986025896958,80.02986025896958,80.02986025896958,80.02986025896958,80.02986025896958,80.02986025896958,80.02986025896958
6.333333333333333,80.02986025320159,80.02986025320159,80.02986025320159,80.02986025320159,80.02986025320159,80.02986025320159,80.02986025320159,80.02986025320159,80.02986025320159
6.375,80.0298602474336,80.0298602474336,80.0298602474336,80.0298602474336,80.0298602474336,80.0298602474336,80.0298602474336,80.0298602474336,80.0298602474336
6.416666666666667,80.02986024376492,80.02986024376492,80.02986024376492,80.02986024376492,80.02986024376492,80.02986024376492,80.02986024376492,80.02986024376492,80.02986024376492
6.458333333333333,80.02986024183012,80.02986024183012,80.02986024183012,80.02986024183012,80.02986024183012,80.02986024183012,80.02986024183012,80.02986024183012,80.02986024183012
6.5,80.02986023989533,80.02986023989533,80.02986023989533,80.02986023989533,80.02986023989533,80.02986023989533,80.02986023989533,80.02986023989533,80.02986023989533
6.541666666666667,80.02986023796053,80.02986023796053,80.02986023796053,80.02986023796053,80.02986023796053,80.02986023796053,80.02986023796053,80.02986023796053,80.02986023796053
6.583333333333333,80.02986023602574,80.02986023602574,80.02986023602574,80.02986023602574,80.02986023602574,80.02986023602574,80.02986023602574,80.02986023602574,80.02986023602574
6.625,80.02986023409095,80.02986023409095,80.02986023409095,80.02986023409095,80.02986023409095,80.02986023409095,80.02986023409095,80.02986023409095,80.02986023409095
6.666666666666667,80.02986023215614,80.02986023215614,80.02986023215614,80.02986023215614,80.02986023215614,80.02986023215614,80.02986023215614,80.02986023215614,80.02986023215614
6.708333333333333,80.02986023022133,80.02986023022133,80.02986023022133,80.02986023022133,80.02986023022133,80.02986023022133,80.02986023022133,80.02986023022133,80.02986023022133
6.75,80.02986022828654,80.02986022828654,80.02986022828654,80.02986022828654,80.02986022828654,80.02986022828654,80.02986022828654,80.02986022828654,80.02986022828654
6.791666666666667,80.02986022635176,80.02986022635176,80.02986022635176,80.02986022635176,80.02986022635176,80.02986022635176,80.02986022635176,80.02986022635176,80.02986022635176
6.833333333333333,80.02986022441696,80.02986022441696,80.02986022441696,80.02986022441696,80.02986022441696,80.02986022441696,80.02986022441696,80.02986022441696,80.02986022441696
6.875,80.02986022248217,80.02986022248217,80.02986022248217,80.02986022248217,80.02986022248217,80.02986022248217,80.02986022248217,80.02986022248217,80.02986022248217
6.916666666666667,80.02986022054736,80.02986022054736,80.02986022054736,80.02986022054736,80.02986022054736,80.02986022054736,80.02986022054736,80.02986022054736,80.02986022054736
6.958333333333333,80.02986021861257,80.02986021861257,80.02986021861257,80.02986021861257,80.02986021861257,80.02986021861257,80.02986021861257,80.02986021861257,80.02986021861257
7,80.02986021667778,80.02986021667778,80.02986021667778,80.02986021667778,80.02986021667778,80.02986021667778,80.02986021667778,80.02986021667778,80.02986021667778
