#1
float Input_T_PLC(99,2)
0	310.15
1	310.15
2	310.15
3	310.15
4	310.15
5	310.15
6	310.15
7	310.15
8	310.15
9	310.15
10	310.16
11	310.13
12	310.13
13	310.13
14	310.13
15	310.14
16	310.16
17	310.14
18	310.17
19	310.13
20	310.14
21	310.15
22	310.13
23	310.13
24	310.14
25	310.07
26	310.07
27	310.13
28	310.16
29	310.20
30	310.10
31	310.07
32	310.16
33	310.15
34	310.13
35	310.16
36	310.14
37	310.15
38	310.20
39	310.18
40	310.17
41	310.18
42	310.16
43	310.17
44	310.14
45	310.13
46	310.16
47	308.96
48	304.17
49	302.80
50	306.89
51	310.20
52	310.40
53	310.24
54	310.38
55	310.20
56	310.41
57	310.41
58	310.99
59	310.42
60	310.23
61	310.40
62	310.28
63	310.16
64	310.41
65	310.19
66	310.23
67	310.67
68	310.36
69	310.16
70	310.16
71	310.18
72	310.33
73	310.71
74	310.22
75	310.32
76	310.39
77	310.61
78	310.33
79	310.10
80	310.32
81	310.35
82	310.55
83	310.78
84	310.73
85	310.95
86	309.44
87	310.84
88	311.05
89	311.34
90	311.16
91	311.38
92	310.76
93	309.77
94	309.48
95	310.13
96	310.31
97	310.95
98	311.07






