#1	
float ProbeSingleVFAs_meas(11,5)	
0	0.0674	0.0000	0.0224	0.0000
14	0.0802	0.0000	0.0220	0.0000
18	0.0702	0.0000	0.0183	0.0000
21	0.0825	0.0000	0.0160	0.0000
24	0.0831	0.0000	0.0195	0.0000
29	0.1085	0.0000	0.0247	0.0000
36	0.1033	0.0000	0.0234	0.0000
39	0.0944	0.0000	0.0223	0.0000
42	0.0899	0.0000	0.0217	0.0000
46	0.0753	0.0000	0.0091	0.0000
732	0.0753	0.0000	0.0091	0.0000






