#1	
float Flowrates(461,2)
0.0000000	0.0000000
975600.0000000	50.0000000
1477800.0000000	100.0000000
1960200.0000000	0.0000000
2093400.0000000	100.0000000
2246400.0000000	80.0000000
2419200.0000000	66.0000000
2704800.0000000	100.0000000
3542400.0000000	115.0000000
3816000.0000000	90.0000000
4441500.0000000	115.0000000
4671000.0000000	15.0000000
4753800.0000000	100.0000000
4856400.0000000	100.0000000
4942800.0000000	100.0000000
5029200.0000000	100.0000000
5115600.0000000	100.0000000
5202000.0000000	100.0000000
5288400.0000000	100.0000000
5374800.0000000	100.0000000
5461200.0000000	100.0000000
5547600.0000000	100.0000000
5634000.0000000	100.0000000
5720400.0000000	100.0000000
5752800.0000000	100.0000000
5806800.0000000	1.0000000
5817600.0000000	64.6725000
5828400.0000000	1.0000000
5839200.0000000	1.0000000
5850000.0000000	1.0000000
5860800.0000000	197.8460000
5871600.0000000	129.5480000
5882400.0000000	1.0000000
5893200.0000000	1.0000000
5904000.0000000	93.9212000
5914800.0000000	110.9200000
5925600.0000000	122.5310000
5936400.0000000	143.6750000
5947200.0000000	115.6030000
5958000.0000000	141.2380000
5968800.0000000	1.0000000
5979600.0000000	1.0000000
5990400.0000000	83.6556000
6001200.0000000	1.0000000
6012000.0000000	1.0000000
6022800.0000000	185.2420000
6033600.0000000	132.9080000
6044400.0000000	119.9170000
6055200.0000000	1.0000000
6066000.0000000	15.7834000
6076800.0000000	102.2020000
6087600.0000000	125.9760000
6098400.0000000	114.2990000
6109200.0000000	145.0840000
6120000.0000000	102.5130000
6130800.0000000	153.2220000
6141600.0000000	1.0000000
6152400.0000000	1.0000000
6163200.0000000	93.5139000
6174000.0000000	131.2700000
6228000.0000000	1.0000000
6238800.0000000	1.0000000
6249600.0000000	1.0000000
6260400.0000000	1.0000000
6271200.0000000	180.8690000
6282000.0000000	129.3610000
6292800.0000000	130.4570000
6303600.0000000	120.2980000
6314400.0000000	1.0000000
6325200.0000000	1.0000000
6336000.0000000	66.1652000
6346800.0000000	137.8910000
6357600.0000000	149.4190000
6368400.0000000	103.8170000
6379200.0000000	134.6860000
6390000.0000000	125.9440000
6400800.0000000	1.0000000
6411600.0000000	1.0000000
6422400.0000000	98.7007000
6433200.0000000	144.4130000
6444000.0000000	144.4130000
6454800.0000000	115.4020000
6465600.0000000	152.8700000
6476400.0000000	116.5370000
6487200.0000000	1.0000000
6498000.0000000	1.0000000
6508800.0000000	86.4494000
6519600.0000000	117.2000000
6530400.0000000	137.9000000
6541200.0000000	113.2000000
6552000.0000000	135.0000000
6562800.0000000	111.4000000
6573600.0000000	1.0000000
6584400.0000000	1.0000000
6595200.0000000	88.7000000
6606000.0000000	121.0000000
6616800.0000000	144.2000000
6627600.0000000	119.5000000
6638400.0000000	150.0000000
6649200.0000000	114.3000000
6660000.0000000	1.0000000
6670800.0000000	1.0000000
6681600.0000000	91.4000000
6692400.0000000	147.2000000
6703200.0000000	130.8000000
6714000.0000000	128.0000000
6724800.0000000	104.4000000
6735600.0000000	150.1000000
6746400.0000000	1.0000000
6757200.0000000	1.0000000
6768000.0000000	100.3000000
6778800.0000000	146.0000000
6789600.0000000	114.0000000
6800400.0000000	147.8000000
6811200.0000000	88.9000000
6822000.0000000	143.7000000
6832800.0000000	1.0000000
6843600.0000000	1.0000000
6854400.0000000	75.8000000
6865200.0000000	130.4000000
6876000.0000000	103.8000000
6886800.0000000	140.5000000
6897600.0000000	120.9000000
6908400.0000000	158.8000000
6919200.0000000	1.0000000
6930000.0000000	1.0000000
6940800.0000000	1.0000000
6951600.0000000	1.0000000
6962400.0000000	191.5000000
6973200.0000000	144.4000000
6984000.0000000	145.3000000
6994800.0000000	126.8000000
7005600.0000000	1.0000000
7016400.0000000	1.0000000
7027200.0000000	1.0000000
7038000.0000000	135.6000000
7048800.0000000	129.6000000
7059600.0000000	94.1000000
7070400.0000000	140.9000000
7081200.0000000	120.0000000
7092000.0000000	1.0000000
7102800.0000000	1.0000000
7113600.0000000	55.3000000
7124400.0000000	1.0000000
7135200.0000000	1.0000000
7146000.0000000	188.9000000
7156800.0000000	134.3000000
7167600.0000000	116.4000000
7178400.0000000	1.0000000
7189200.0000000	1.0000000
7200000.0000000	1.0000000
7210800.0000000	1.0000000
7221600.0000000	178.0000000
7232400.0000000	161.1000000
7243200.0000000	138.6000000
7254000.0000000	136.1000000
7264800.0000000	1.0000000
7275600.0000000	1.0000000
7286400.0000000	99.0000000
7297200.0000000	149.4000000
7308000.0000000	137.1000000
7318800.0000000	122.3000000
7329600.0000000	175.2000000
7340400.0000000	137.1000000
7351200.0000000	1.0000000
7362000.0000000	1.0000000
7372800.0000000	1.0000000
7383600.0000000	167.8000000
7394400.0000000	166.4000000
7405200.0000000	162.5000000
7416000.0000000	154.9000000
7426800.0000000	143.4000000
7437600.0000000	1.0000000
7448400.0000000	1.0000000
7459200.0000000	136.3000000
7470000.0000000	168.3000000
7480800.0000000	140.4000000
7491600.0000000	141.5000000
7502400.0000000	139.5000000
7513200.0000000	154.4000000
7524000.0000000	1.0000000
7534800.0000000	1.0000000
7545600.0000000	1.0000000
7556400.0000000	1.0000000
7567200.0000000	198.0000000
7578000.0000000	150.0000000
7588800.0000000	140.2000000
7599600.0000000	141.5000000
7610400.0000000	1.0000000
7621200.0000000	1.0000000
7632000.0000000	1.0000000
7642800.0000000	1.0000000
