#1	
float Flowrates(175,4)
0.0000000	0.0000000	0.0000000	0.0000000
611400.0000000	24.0000000	744.0000000	0.0000000
611700.0000000	0.0000000	0.0000000	0.0000000
869400.0000000	16.0000000	480.0000000	0.0000000
869700.0000000	0.0000000	0.0000000	0.0000000
1053000.0000000	16.0000000	480.0000000	0.0000000
1053300.0000000	0.0000000	0.0000000	0.0000000
1226700.0000000	24.0000000	720.0000000	133.2500000
1227000.0000000	0.0000000	0.0000000	0.0000000
1475100.0000000	16.0000000	480.0000000	139.0900000
1475400.0000000	0.0000000	0.0000000	0.0000000
1650600.0000000	34.0000000	480.0000000	193.3700000
1650900.0000000	0.0000000	0.0000000	0.0000000
1817400.0000000	78.0000000	720.0000000	173.6000000
1817700.0000000	0.0000000	0.0000000	0.0000000
2100600.0000000	78.0000000	480.0000000	175.6700000
2100900.0000000	0.0000000	0.0000000	0.0000000
2249400.0000000	78.0000000	480.0000000	210.0000000
2249700.0000000	0.0000000	0.0000000	0.0000000
2421600.0000000	117.0000000	720.0000000	161.0000000
2421900.0000000	0.0000000	0.0000000	0.0000000
2681400.0000000	78.0000000	480.0000000	196.0000000
2681700.0000000	0.0000000	0.0000000	0.0000000
2854800.0000000	78.0000000	480.0000000	175.0000000
2855100.0000000	0.0000000	0.0000000	0.0000000
3029400.0000000	117.0000000	720.0000000	214.0000000
3029700.0000000	0.0000000	0.0000000	0.0000000
3288600.0000000	78.0000000	480.0000000	331.0000000
3288900.0000000	0.0000000	0.0000000	0.0000000
3458700.0000000	39.0000000	240.0000000	204.0000000
3459000.0000000	0.0000000	0.0000000	0.0000000
3553200.0000000	39.0000000	240.0000000	121.0000000
3553500.0000000	0.0000000	0.0000000	0.0000000
3639600.0000000	39.0000000	240.0000000	112.0000000
3639900.0000000	0.0000000	0.0000000	0.0000000
3724200.0000000	39.0000000	240.0000000	114.0000000
3724500.0000000	0.0000000	0.0000000	0.0000000
3810000.0000000	39.0000000	240.0000000	115.0000000
3810300.0000000	0.0000000	0.0000000	0.0000000
3891000.0000000	39.0000000	240.0000000	88.0000000
3891300.0000000	0.0000000	0.0000000	0.0000000
3977100.0000000	39.0000000	240.0000000	93.0000000
3977400.0000000	0.0000000	0.0000000	0.0000000
4062600.0000000	39.0000000	240.0000000	91.0000000
4062900.0000000	0.0000000	0.0000000	0.0000000
4149900.0000000	39.0000000	240.0000000	87.0000000
4150200.0000000	0.0000000	0.0000000	0.0000000
4233000.0000000	39.0000000	240.0000000	86.0000000
4233300.0000000	0.0000000	0.0000000	0.0000000
4322400.0000000	39.0000000	240.0000000	91.0000000
4322700.0000000	0.0000000	0.0000000	0.0000000
4408200.0000000	39.0000000	240.0000000	81.0000000
4408500.0000000	0.0000000	0.0000000	0.0000000
4494600.0000000	0.0000000	0.0000000	101.0000000
4494900.0000000	0.0000000	0.0000000	0.0000000
4678200.0000000	39.0000000	240.0000000	227.0000000
4678500.0000000	0.0000000	0.0000000	0.0000000
4756500.0000000	39.0000000	240.0000000	15.0000000
4756800.0000000	0.0000000	0.0000000	0.0000000
4839600.0000000	39.0000000	240.0000000	109.0000000
4839900.0000000	0.0000000	0.0000000	0.0000000
4929600.0000000	39.0000000	240.0000000	96.0000000
4929900.0000000	0.0000000	0.0000000	0.0000000
5012700.0000000	39.0000000	240.0000000	95.0000000
5013000.0000000	0.0000000	0.0000000	0.0000000
5099100.0000000	39.0000000	240.0000000	83.0000000
5099400.0000000	0.0000000	0.0000000	0.0000000
5189100.0000000	39.0000000	240.0000000	104.0000000
5189400.0000000	0.0000000	0.0000000	0.0000000
5271300.0000000	39.0000000	240.0000000	101.0000000
5271600.0000000	0.0000000	0.0000000	0.0000000
5357700.0000000	39.0000000	240.0000000	93.0000000
5358000.0000000	0.0000000	0.0000000	0.0000000
5444100.0000000	39.0000000	240.0000000	100.0000000
5444400.0000000	0.0000000	0.0000000	0.0000000
5532300.0000000	39.0000000	240.0000000	95.0000000
5532600.0000000	0.0000000	0.0000000	0.0000000
5617200.0000000	39.0000000	240.0000000	95.0000000
5617500.0000000	0.0000000	0.0000000	0.0000000
5703600.0000000	39.0000000	240.0000000	91.0000000
5703900.0000000	0.0000000	0.0000000	0.0000000
5790000.0000000	39.0000000	240.0000000	86.0000000
5790300.0000000	0.0000000	0.0000000	0.0000000
5877000.0000000	39.0000000	240.0000000	60.0000000
5877300.0000000	0.0000000	0.0000000	0.0000000
5963400.0000000	39.0000000	240.0000000	104.0000000
5963700.0000000	0.0000000	0.0000000	0.0000000
6049800.0000000	39.0000000	240.0000000	79.0000000
6050100.0000000	0.0000000	0.0000000	0.0000000
6136500.0000000	39.0000000	240.0000000	101.0000000
6136800.0000000	0.0000000	0.0000000	0.0000000
6222600.0000000	39.0000000	240.0000000	102.0000000
6222900.0000000	0.0000000	0.0000000	0.0000000
6309900.0000000	39.0000000	240.0000000	87.0000000
6310200.0000000	0.0000000	0.0000000	0.0000000
6395100.0000000	39.0000000	240.0000000	108.0000000
6395400.0000000	0.0000000	0.0000000	0.0000000
6482400.0000000	39.0000000	240.0000000	86.0000000
6482700.0000000	0.0000000	0.0000000	0.0000000
6567000.0000000	40.7147110	236.9992558	103.0000000
6567300.0000000	0.0000000	0.0000000	0.0000000
6654900.0000000	42.4294220	233.9985115	105.0000000
6655200.0000000	0.0000000	0.0000000	0.0000000
6741300.0000000	44.1441330	230.9977673	96.0000000
6741600.0000000	0.0000000	0.0000000	0.0000000
6827400.0000000	45.8588440	227.9970231	106.0000000
6827700.0000000	0.0000000	0.0000000	0.0000000
6913800.0000000	47.5735549	224.9962788	99.0000000
6914100.0000000	0.0000000	0.0000000	0.0000000
7000500.0000000	49.2882659	221.9955346	76.0000000
7000800.0000000	0.0000000	0.0000000	0.0000000
7086600.0000000	51.0029769	218.9947904	95.0000000
7086900.0000000	0.0000000	0.0000000	0.0000000
7173600.0000000	52.7176879	215.9940461	66.0000000
7173900.0000000	0.0000000	0.0000000	0.0000000
7259400.0000000	54.4323989	212.9933019	70.0000000
7259700.0000000	0.0000000	0.0000000	0.0000000
7345800.0000000	56.1471099	209.9925577	99.0000000
7346100.0000000	0.0000000	0.0000000	0.0000000
7431900.0000000	61.6400000	206.9918134	89.0000000
7432200.0000000	0.0000000	0.0000000	0.0000000
7518600.0000000	59.5765319	203.9910692	95.0000000
7518900.0000000	0.0000000	0.0000000	0.0000000
7605000.0000000	61.2912429	200.9903250	94.0000000
7605300.0000000	0.0000000	0.0000000	0.0000000
7690800.0000000	63.0000000	198.0000000	72.0000000
7691100.0000000	0.0000000	0.0000000	0.0000000
7777800.0000000	63.0000000	198.0000000	72.0000000
7778100.0000000	0.0000000	0.0000000	0.0000000
7865100.0000000	63.0000000	198.0000000	70.0000000
7865400.0000000	0.0000000	0.0000000	0.0000000
7950600.0000000	63.0000000	198.0000000	69.0000000
7950900.0000000	0.0000000	0.0000000	0.0000000
8037000.0000000	63.0000000	198.0000000	79.0000000
8037300.0000000	0.0000000	0.0000000	0.0000000
8124000.0000000	63.0000000	198.0000000	64.0000000
8124300.0000000	0.0000000	0.0000000	0.0000000
8216400.0000000	63.0000000	198.0000000	94.0000000
8216700.0000000	0.0000000	0.0000000	0.0000000
8296500.0000000	63.0000000	198.0000000	102.0000000
8296800.0000000	0.0000000	0.0000000	0.0000000
8382000.0000000	63.0000000	198.0000000	88.0000000
8382300.0000000	0.0000000	0.0000000	0.0000000
8469000.0000000	63.0000000	198.0000000	84.0000000
8469300.0000000	0.0000000	0.0000000	0.0000000
8555700.0000000	63.0000000	198.0000000	86.0000000
8556000.0000000	0.0000000	0.0000000	0.0000000
8641800.0000000	63.0000000	198.0000000	61.0000000
8642100.0000000	0.0000000	0.0000000	0.0000000
8729100.0000000	63.0000000	198.0000000	102.0000000
8729400.0000000	0.0000000	0.0000000	0.0000000
8815200.0000000	63.0000000	198.0000000	83.0000000
8815500.0000000	0.0000000	0.0000000	0.0000000
8901600.0000000	63.0000000	198.0000000	109.0000000
8901900.0000000	0.0000000	0.0000000	0.0000000
8986800.0000000	63.0000000	198.0000000	103.0000000
8987100.0000000	0.0000000	0.0000000	0.0000000
9073800.0000000	63.0000000	198.0000000	112.0000000
9074100.0000000	0.0000000	0.0000000	0.0000000
9160800.0000000	63.0000000	198.0000000	102.0000000
9161100.0000000	0.0000000	0.0000000	0.0000000
9246000.0000000	63.0000000	198.0000000	107.0000000
9246300.0000000	0.0000000	0.0000000	0.0000000
9336000.0000000	126.0000000	396.0000000	98.0000000
9336300.0000000	0.0000000	0.0000000	0.0000000
9508800.0000000	126.0000000	396.0000000	221.0000000
9509100.0000000	0.0000000	0.0000000	0.0000000
9678600.0000000	126.0000000	396.0000000	244.0000000
9678900.0000000	0.0000000	0.0000000	0.0000000
9850800.0000000	126.0000000	396.0000000	229.0000000
9851100.0000000	0.0000000	0.0000000	0.0000000
10023600.0000000	126.0000000	396.0000000	227.0000000
10023900.0000000	0.0000000	0.0000000	0.0000000
10196400.0000000	0.0000000	0.0000000	259.0000000
10196700.0000000	0.0000000	0.0000000	0.0000000
