#1		
float Setpoints(3360,3)
525600.0000000	0.3657783	0.8861077
529200.0000000	0.3657745	0.8861168
532800.0000000	0.3657707	0.8861257
536400.0000000	0.3657671	0.8861344
540000.0000000	0.3657635	0.8861431
543600.0000000	0.3657600	0.8861515
547200.0000000	0.3657565	0.8861599
550800.0000000	0.3657531	0.8861681
554400.0000000	0.3657498	0.8861761
558000.0000000	0.3657466	0.8861841
561600.0000000	0.3657434	0.8861919
565200.0000000	0.3657403	0.8861995
568800.0000000	0.3657372	0.8862071
572400.0000000	0.3657342	0.8862145
576000.0000000	0.3657313	0.8862218
579600.0000000	0.3657284	0.8862289
583200.0000000	0.3657256	0.8862360
586800.0000000	0.3657228	0.8862429
590400.0000000	0.3657201	0.8862497
594000.0000000	0.3657175	0.8862565
597600.0000000	0.3657149	0.8862631
601200.0000000	0.3657123	0.8862696
604800.0000000	0.3657098	0.8862759
608400.0000000	0.3657073	0.8862822
612000.0000000	0.3657049	0.8862884
615600.0000000	0.3657026	0.8862945
619200.0000000	0.3657003	0.8863005
622800.0000000	0.3656980	0.8863064
626400.0000000	0.3656958	0.8863122
630000.0000000	0.3656936	0.8863179
633600.0000000	0.3656915	0.8863235
637200.0000000	0.3656894	0.8863290
640800.0000000	0.3656873	0.8863344
644400.0000000	0.3656853	0.8863398
648000.0000000	0.3656833	0.8863450
651600.0000000	0.3656814	0.8863502
655200.0000000	0.3656795	0.8863553
658800.0000000	0.3656776	0.8863603
662400.0000000	0.3656758	0.8863653
666000.0000000	0.3656740	0.8863702
669600.0000000	0.3656722	0.8863750
673200.0000000	0.3656705	0.8863797
676800.0000000	0.3656688	0.8863843
680400.0000000	0.3656671	0.8863889
684000.0000000	0.3656655	0.8863934
687600.0000000	0.3656639	0.8863979
691200.0000000	0.3656623	0.8864023
694800.0000000	0.3656607	0.8864066
698400.0000000	0.3656592	0.8864108
702000.0000000	0.3656577	0.8864150
705600.0000000	0.3656562	0.8864191
709200.0000000	0.3656548	0.8864232
712800.0000000	0.3656534	0.8864272
716400.0000000	0.3656520	0.8864312
720000.0000000	0.3656506	0.8864351
723600.0000000	0.3656493	0.8864389
727200.0000000	0.3656479	0.8864427
730800.0000000	0.3656466	0.8864464
734400.0000000	0.3656454	0.8864501
738000.0000000	0.3656441	0.8864537
741600.0000000	0.3656429	0.8864573
745200.0000000	0.3656417	0.8864608
748800.0000000	0.3656405	0.8864643
752400.0000000	0.3656393	0.8864678
756000.0000000	0.3656382	0.8864711
759600.0000000	0.3656370	0.8864745
763200.0000000	0.3656359	0.8864778
766800.0000000	0.3656348	0.8864810
770400.0000000	0.3656337	0.8864842
774000.0000000	0.3656327	0.8864874
777600.0000000	0.3656316	0.8864905
781200.0000000	0.3656306	0.8864936
784800.0000000	0.3656296	0.8864966
788400.0000000	0.3656286	0.8864996
792000.0000000	0.3656276	0.8865026
795600.0000000	0.3656267	0.8865055
799200.0000000	0.3656257	0.8865084
802800.0000000	0.3656248	0.8865113
806400.0000000	0.3656239	0.8865141
810000.0000000	0.3656230	0.8865169
813600.0000000	0.3656221	0.8865196
817200.0000000	0.3656212	0.8865223
820800.0000000	0.3656203	0.8865250
824400.0000000	0.3656195	0.8865276
828000.0000000	0.3656186	0.8865302
831600.0000000	0.3656178	0.8865328
835200.0000000	0.3656170	0.8865353
838800.0000000	0.3656162	0.8865378
842400.0000000	0.3656154	0.8865403
846000.0000000	0.3656146	0.8865427
849600.0000000	0.3656139	0.8865452
853200.0000000	0.3656131	0.8865475
856800.0000000	0.3656124	0.8865499
860400.0000000	0.3656116	0.8865522
864000.0000000	0.3656109	0.8865545
867600.0000000	0.3656102	0.8865568
871200.0000000	0.3656095	0.8865590
874800.0000000	0.3656088	0.8865612
878400.0000000	0.3656081	0.8865634
882000.0000000	0.3656074	0.8865656
885600.0000000	0.3656067	0.8865677
889200.0000000	0.3656061	0.8865698
892800.0000000	0.3656054	0.8865719
896400.0000000	0.3656048	0.8865739
900000.0000000	0.3656041	0.8865760
903600.0000000	0.3656035	0.8865780
907200.0000000	0.3656029	0.8865800
910800.0000000	0.3656023	0.8865819
914400.0000000	0.3656017	0.8865838
918000.0000000	0.3656011	0.8865857
921600.0000000	0.3656005	0.8865876
925200.0000000	0.3655999	0.8865895
928800.0000000	0.3655993	0.8865913
932400.0000000	0.3655987	0.8865931
936000.0000000	0.3655982	0.8865949
939600.0000000	0.3655976	0.8865967
943200.0000000	0.3655971	0.8865984
946800.0000000	0.3655965	0.8866002
950400.0000000	0.3655960	0.8866019
954000.0000000	0.3655954	0.8866035
957600.0000000	0.3655949	0.8866052
961200.0000000	0.3655944	0.8866068
964800.0000000	0.3655939	0.8866085
968400.0000000	0.3655934	0.8866101
972000.0000000	0.3655929	0.8866116
975600.0000000	0.3655924	0.8866132
979200.0000000	0.3655919	0.8866147
982800.0000000	0.3655914	0.8866162
986400.0000000	0.3655909	0.8866177
990000.0000000	0.3655904	0.8866192
993600.0000000	0.3655899	0.8866207
997200.0000000	0.3655895	0.8866221
1000800.0000000	0.3655890	0.8866235
1004400.0000000	0.3655885	0.8866249
1008000.0000000	0.3655881	0.8866263
1011600.0000000	0.3655876	0.8866277
1015200.0000000	0.3655872	0.8866290
1018800.0000000	0.3655867	0.8866303
1022400.0000000	0.3655863	0.8866316
1026000.0000000	0.3655858	0.8866329
1029600.0000000	0.3655854	0.8866342
1033200.0000000	0.3655850	0.8866355
1036800.0000000	0.3655845	0.8866367
1040400.0000000	0.3655841	0.8866379
1044000.0000000	0.3655837	0.8866391
1047600.0000000	0.3655833	0.8866403
1051200.0000000	0.3655829	0.8866415
1054800.0000000	0.3655825	0.8866426
1058400.0000000	0.3655820	0.8866438
1062000.0000000	0.3655816	0.8866449
1065600.0000000	0.3655812	0.8866460
1069200.0000000	0.3655809	0.8866471
1072800.0000000	0.3655805	0.8866481
1076400.0000000	0.3655801	0.8866492
1080000.0000000	0.3655797	0.8866502
1083600.0000000	0.3655793	0.8866512
1087200.0000000	0.3655789	0.8866522
1090800.0000000	0.3655785	0.8866532
1094400.0000000	0.3655782	0.8866542
1098000.0000000	0.3655778	0.8866551
1101600.0000000	0.3655774	0.8866561
1105200.0000000	0.3655771	0.8866570
1108800.0000000	0.3655767	0.8866579
1112400.0000000	0.3655763	0.8866588
1116000.0000000	0.3655760	0.8866597
1119600.0000000	0.3655756	0.8866606
1123200.0000000	0.3655752	0.8866614
1126800.0000000	0.3655749	0.8866623
1130400.0000000	0.3655745	0.8866631
1134000.0000000	0.3655742	0.8866639
1137600.0000000	0.3655738	0.8866648
1141200.0000000	0.3655735	0.8866655
1144800.0000000	0.3655731	0.8866663
1148400.0000000	0.3655728	0.8866671
1152000.0000000	0.3655725	0.8866678
1155600.0000000	0.3655721	0.8866686
1159200.0000000	0.3655718	0.8866693
1162800.0000000	0.3655714	0.8866700
1166400.0000000	0.3655711	0.8866707
1170000.0000000	0.3655708	0.8866714
1173600.0000000	0.3655704	0.8866720
1177200.0000000	0.3655701	0.8866727
1180800.0000000	0.3655698	0.8866734
1184400.0000000	0.3655695	0.8866740
1188000.0000000	0.3655691	0.8866746
1191600.0000000	0.3655688	0.8866752
1195200.0000000	0.3655685	0.8866758
1198800.0000000	0.3655682	0.8866764
1202400.0000000	0.3655679	0.8866770
1206000.0000000	0.3655675	0.8866776
1209600.0000000	0.3655672	0.8866781
1213200.0000000	0.3655669	0.8866787
1216800.0000000	0.3655666	0.8866792
1220400.0000000	0.3655663	0.8866797
1224000.0000000	0.3655660	0.8866803
1227600.0000000	0.3655657	0.8866808
1231200.0000000	0.3655653	0.8866813
1234800.0000000	0.3655650	0.8866817
1238400.0000000	0.3655647	0.8866822
1242000.0000000	0.3655644	0.8866827
1245600.0000000	0.3655641	0.8866831
1249200.0000000	0.3655638	0.8866836
1252800.0000000	0.3655635	0.8866840
1256400.0000000	0.3655632	0.8866844
1260000.0000000	0.3655629	0.8866848
1263600.0000000	0.3655626	0.8866852
1267200.0000000	0.3655623	0.8866856
1270800.0000000	0.3655620	0.8866860
1274400.0000000	0.3655617	0.8866864
1278000.0000000	0.3655615	0.8866868
1281600.0000000	0.3655612	0.8866871
1285200.0000000	0.3655609	0.8866875
1288800.0000000	0.3655606	0.8866878
1292400.0000000	0.3655603	0.8866881
1296000.0000000	0.3655600	0.8866885
1299600.0000000	0.3655597	0.8866888
1303200.0000000	0.3655594	0.8866891
1306800.0000000	0.3655591	0.8866894
1310400.0000000	0.3655588	0.8866897
1314000.0000000	0.3655586	0.8866900
1317600.0000000	0.3655583	0.8866903
1321200.0000000	0.3655580	0.8866905
1324800.0000000	0.3655577	0.8866908
1328400.0000000	0.3655574	0.8866910
1332000.0000000	0.3655571	0.8866913
1335600.0000000	0.3655569	0.8866915
1339200.0000000	0.3655566	0.8866918
1342800.0000000	0.3655563	0.8866920
1346400.0000000	0.3655560	0.8866922
1350000.0000000	0.3655557	0.8866924
1353600.0000000	0.3655555	0.8866926
1357200.0000000	0.3655552	0.8866928
1360800.0000000	0.3655549	0.8866930
1364400.0000000	0.3655546	0.8866932
1368000.0000000	0.3655544	0.8866934
1371600.0000000	0.3655541	0.8866935
1375200.0000000	0.3655538	0.8866937
1378800.0000000	0.3655535	0.8866939
1382400.0000000	0.3655533	0.8866940
1386000.0000000	0.3655530	0.8866941
1389600.0000000	0.3655527	0.8866943
1393200.0000000	0.3655525	0.8866944
1396800.0000000	0.3655522	0.8866946
1400400.0000000	0.3655519	0.8866947
1404000.0000000	0.3655517	0.8866948
1407600.0000000	0.3655514	0.8866949
1411200.0000000	0.3655511	0.8866950
1414800.0000000	0.3655509	0.8866951
1418400.0000000	0.3655506	0.8866952
1422000.0000000	0.3655503	0.8866953
1425600.0000000	0.3655501	0.8866954
1429200.0000000	0.3655498	0.8866955
1432800.0000000	0.3655496	0.8866956
1436400.0000000	0.3655493	0.8866956
1440000.0000000	0.3655490	0.8866957
1443600.0000000	0.3655488	0.8866958
1447200.0000000	0.3655485	0.8866958
1450800.0000000	0.3655483	0.8866959
1454400.0000000	0.3655480	0.8866959
1458000.0000000	0.3655477	0.8866960
1461600.0000000	0.3655475	0.8866960
1465200.0000000	0.3655472	0.8866960
1468800.0000000	0.3655470	0.8866961
1472400.0000000	0.3655467	0.8866961
1476000.0000000	0.3655465	0.8866961
1479600.0000000	0.3655462	0.8866961
1483200.0000000	0.3655459	0.8866962
1486800.0000000	0.3655457	0.8866962
1490400.0000000	0.3655454	0.8866962
1494000.0000000	0.3655452	0.8866962
1497600.0000000	0.3655449	0.8866962
1501200.0000000	0.3655447	0.8866962
1504800.0000000	0.3655444	0.8866962
1508400.0000000	0.3655442	0.8866962
1512000.0000000	0.3655439	0.8866962
1515600.0000000	0.3655437	0.8866962
1519200.0000000	0.3655434	0.8866962
1522800.0000000	0.3655432	0.8866961
1526400.0000000	0.3655429	0.8866961
1530000.0000000	0.3655427	0.8866961
1533600.0000000	0.3655424	0.8866961
1537200.0000000	0.3655422	0.8866960
1540800.0000000	0.3655419	0.8866960
1544400.0000000	0.3655417	0.8866960
1548000.0000000	0.3655415	0.8866959
1551600.0000000	0.3655412	0.8866959
1555200.0000000	0.3655410	0.8866958
1558800.0000000	0.3655407	0.8866958
1562400.0000000	0.3655405	0.8866958
1566000.0000000	0.3655402	0.8866957
1569600.0000000	0.3655400	0.8866957
1573200.0000000	0.3655398	0.8866956
1576800.0000000	0.3655395	0.8866955
1580400.0000000	0.3655393	0.8866955
1584000.0000000	0.3655390	0.8866954
1587600.0000000	0.3655388	0.8866954
1591200.0000000	0.3655386	0.8866953
